System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
22:23:33,1.223962,Dog,6,6,6,0,0,0,0,0,6,0,0,0,0,0,3,3,3,3,0,0,0,0,
22:24:15,83.67631,Dog,6,6,0,6,0,0,0,0,6,6,0,0,0,0,3,3,3,3,0,0,0,0,
22:24:35,122.1684,Dog,6,6,0,0,6,0,0,0,6,6,6,0,0,0,3,3,3,3,0,0,0,0,
22:25:5,182.7357,Dog,6,6,0,0,0,6,0,0,6,6,6,6,0,0,3,3,3,3,0,0,0,0,
22:25:14,201.0421,Dog,6,3,0,0,0,3,0,0,6,6,6,6,0,0,1,2,3,3,1,2,0,0,
22:25:52,276.1407,Dog,6,3,0,0,0,0,3,0,6,6,6,6,3,0,1,2,3,3,1,2,0,0,
22:26:31,354.8399,Dog,6,2,0,0,0,0,2,0,6,6,6,6,3,0,1,1,3,3,1,2,0,1,
22:26:34,360.5131,Dog,7,3,1,0,0,0,2,0,7,6,6,6,3,0,1,2,3,4,1,2,0,1,
22:27:0,413.624,Dog,7,3,1,0,0,0,0,2,7,6,6,6,3,2,1,2,3,4,1,2,0,1,
22:27:1,414.0565,Dog,7,2,1,0,0,0,0,1,7,6,6,6,3,2,0,2,3,4,1,2,1,1,
22:27:3,418.0846,Dog,7,1,1,0,0,0,0,0,7,6,6,6,3,2,0,1,3,4,1,2,2,1,
22:27:15,443.0604,Dog,7,1,0,1,0,0,0,0,7,7,6,6,3,2,0,1,3,4,1,2,2,1,
22:27:34,481.519,Dog,7,1,0,0,1,0,0,0,7,7,7,6,3,2,0,1,3,4,1,2,2,1,
22:27:37,487.6981,Dog,7,0,0,0,0,0,0,0,7,7,7,6,3,2,0,0,3,4,1,3,2,1,
