System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
22:23:33,1.223962,Pig,10,10,10,0,0,0,0,0,10,0,0,0,0,0,4,6,4,6,0,0,0,0,
22:23:56,45.77694,Pig,10,9,9,0,0,0,0,0,10,0,0,0,0,0,3,6,4,6,0,0,0,1,
22:23:57,46.53712,Pig,10,8,8,0,0,0,0,0,10,0,0,0,0,0,3,5,4,6,0,0,0,2,
22:24:12,76.15477,Pig,10,8,0,8,0,0,0,0,10,8,0,0,0,0,3,5,4,6,0,0,0,2,
22:24:29,111.1457,Pig,10,8,0,0,8,0,0,0,10,8,8,0,0,0,3,5,4,6,0,0,0,2,
22:24:57,166.1913,Pig,10,8,0,0,0,8,0,0,10,8,8,8,0,0,3,5,4,6,0,0,0,2,
22:25:4,180.7409,Pig,10,7,0,0,0,7,0,0,10,8,8,8,0,0,3,4,4,6,0,1,0,2,
22:25:12,196.2768,Pig,14,11,4,0,0,7,0,0,14,8,8,8,0,0,7,4,8,6,0,1,0,2,
22:25:14,200.313,Pig,14,8,4,0,0,4,0,0,14,8,8,8,0,0,5,3,8,6,3,1,0,2,
22:25:28,229.0988,Pig,14,7,4,0,0,3,0,0,14,8,8,8,0,0,5,2,8,6,3,1,0,3,
22:25:39,251.1804,Pig,14,7,4,0,0,0,3,0,14,8,8,8,3,0,5,2,8,6,3,1,0,3,
22:25:49,271.3294,Pig,14,7,0,4,0,0,3,0,14,12,8,8,3,0,5,2,8,6,3,1,0,3,
22:26:7,306.3018,Pig,14,7,0,0,4,0,3,0,14,12,12,8,3,0,5,2,8,6,3,1,0,3,
22:26:14,321.6004,Pig,14,4,0,0,1,0,3,0,14,12,12,8,3,0,2,2,8,6,6,1,0,3,
22:26:34,361.2917,Pig,14,4,0,0,0,1,3,0,14,12,12,9,3,0,2,2,8,6,6,1,0,3,
22:26:42,376.1453,Pig,14,4,0,0,0,1,0,3,14,12,12,9,3,3,2,2,8,6,6,1,0,3,
22:26:42,377.0789,Pig,14,3,0,0,0,1,0,2,14,12,12,9,3,3,2,1,8,6,6,1,1,3,
22:26:43,378.0685,Pig,14,2,0,0,0,1,0,1,14,12,12,9,3,3,1,1,8,6,6,1,2,3,
22:26:44,380.0685,Pig,14,1,0,0,0,1,0,0,14,12,12,9,3,3,1,0,8,6,6,1,3,3,
22:27:17,446.406,Pig,14,1,0,0,0,0,1,0,14,12,12,9,4,3,1,0,8,6,6,1,3,3,
22:28:30,571.2828,Pig,14,1,0,0,0,0,0,1,14,12,12,9,4,4,1,0,8,6,6,1,3,3,
22:28:31,572.2097,Pig,14,0,0,0,0,0,0,0,14,12,12,9,4,4,0,0,8,6,6,1,4,3,
