System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
22:23:33,1.223962,Lion,6,6,6,0,0,0,0,0,6,0,0,0,0,0,4,2,4,2,0,0,0,0,
22:24:19,91.15076,Lion,6,6,0,6,0,0,0,0,6,6,0,0,0,0,4,2,4,2,0,0,0,0,
22:24:40,133.1362,Lion,6,6,0,0,6,0,0,0,6,6,6,0,0,0,4,2,4,2,0,0,0,0,
22:25:5,183.3819,Lion,7,7,1,0,6,0,0,0,7,6,6,0,0,0,4,3,4,3,0,0,0,0,
22:25:13,199.2303,Lion,7,7,1,0,0,6,0,0,7,6,6,6,0,0,4,3,4,3,0,0,0,0,
22:25:14,201.7165,Lion,7,5,1,0,0,4,0,0,7,6,6,6,0,0,2,3,4,3,1,1,0,0,
22:25:50,273.4176,Lion,7,5,0,1,0,4,0,0,7,7,6,6,0,0,2,3,4,3,1,1,0,0,
22:26:4,301.1722,Lion,7,5,0,1,0,0,4,0,7,7,6,6,4,0,2,3,4,3,1,1,0,0,
22:26:11,315.4138,Lion,7,5,0,0,1,0,4,0,7,7,7,6,4,0,2,3,4,3,1,1,0,0,
22:26:44,381.356,Lion,7,5,0,0,0,1,4,0,7,7,7,7,4,0,2,3,4,3,1,1,0,0,
22:27:8,428.7439,Lion,7,4,0,0,0,1,3,0,7,7,7,7,4,0,2,2,4,3,2,1,0,0,
22:27:19,451.1291,Lion,7,4,0,0,0,1,0,3,7,7,7,7,4,3,2,2,4,3,2,1,0,0,
22:27:20,452.0606,Lion,7,3,0,0,0,1,0,2,7,7,7,7,4,3,2,1,4,3,2,1,1,0,
22:27:21,455.0915,Lion,7,2,0,0,0,1,0,1,7,7,7,7,4,3,1,1,4,3,2,1,2,0,
22:27:22,456.0461,Lion,7,1,0,0,0,1,0,0,7,7,7,7,4,3,0,1,4,3,2,1,3,0,
22:27:35,483.3416,Lion,7,1,0,0,0,0,1,0,7,7,7,7,5,3,0,1,4,3,2,1,3,0,
22:29:9,633.3574,Lion,7,1,0,0,0,0,0,1,7,7,7,7,5,4,0,1,4,3,2,1,3,0,
22:29:10,634.2704,Lion,7,0,0,0,0,0,0,0,7,7,7,7,5,4,0,0,4,3,2,1,4,0,
