System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
17:25:10,1.212549,Pig,6,6,6,0,0,0,0,0,6,0,0,0,0,0,2,4,2,4,0,0,0,0,
17:25:20,22.4425,Pig,6,5,5,0,0,0,0,0,6,0,0,0,0,0,2,3,2,4,0,0,0,1,
17:25:47,76.10305,Pig,6,5,0,5,0,0,0,0,6,5,0,0,0,0,2,3,2,4,0,0,0,1,
17:25:49,79.16897,Pig,6,4,0,4,0,0,0,0,6,5,0,0,0,0,1,3,2,4,0,0,0,2,
17:26:5,111.1496,Pig,6,4,0,0,4,0,0,0,6,5,4,0,0,0,1,3,2,4,0,0,0,2,
17:26:24,149.8953,Pig,6,3,0,0,3,0,0,0,6,5,4,0,0,0,1,2,2,4,0,0,0,3,
17:26:32,166.1378,Pig,6,3,0,0,0,3,0,0,6,5,4,3,0,0,1,2,2,4,0,0,0,3,
17:26:49,200.2681,Pig,6,2,0,0,0,2,0,0,6,5,4,3,0,0,1,1,2,4,1,0,0,3,
17:27:15,251.1204,Pig,6,2,0,0,0,0,2,0,6,5,4,3,2,0,1,1,2,4,1,0,0,3,
17:27:37,295.6476,Pig,6,1,0,0,0,0,1,0,6,5,4,3,2,0,1,0,2,4,1,0,0,4,
17:28:15,371.3411,Pig,6,0,0,0,0,0,0,0,6,5,4,3,2,0,0,0,2,4,1,0,0,5,
