System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
17:25:10,1.212549,Lion,6,6,6,0,0,0,0,0,6,0,0,0,0,0,1,5,1,5,0,0,0,0,
17:25:55,91.13954,Lion,6,6,0,6,0,0,0,0,6,6,0,0,0,0,1,5,1,5,0,0,0,0,
17:26:16,133.1776,Lion,6,6,0,0,6,0,0,0,6,6,6,0,0,0,1,5,1,5,0,0,0,0,
17:26:49,199.0989,Lion,6,6,0,0,0,6,0,0,6,6,6,6,0,0,1,5,1,5,0,0,0,0,
17:26:50,201.7558,Lion,6,5,0,0,0,5,0,0,6,6,6,6,0,0,1,4,1,5,0,1,0,0,
17:27:7,235.1864,Lion,6,4,0,0,0,4,0,0,6,6,6,6,0,0,1,3,1,5,0,2,0,0,
17:27:40,301.0825,Lion,6,4,0,0,0,0,4,0,6,6,6,6,4,0,1,3,1,5,0,2,0,0,
17:28:55,451.0828,Lion,6,4,0,0,0,0,0,4,6,6,6,6,4,4,1,3,1,5,0,2,0,0,
17:28:55,452.0339,Lion,6,3,0,0,0,0,0,3,6,6,6,6,4,4,1,2,1,5,0,2,1,0,
17:28:56,454.0321,Lion,6,2,0,0,0,0,0,2,6,6,6,6,4,4,1,1,1,5,0,2,2,0,
17:28:58,457.051,Lion,6,1,0,0,0,0,0,1,6,6,6,6,4,4,1,0,1,5,0,2,3,0,
17:28:59,460.0299,Lion,6,0,0,0,0,0,0,0,6,6,6,6,4,4,0,0,1,5,0,2,4,0,
