System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
0:34:30,1.201158,Fox,6,6,6,0,0,0,0,0,6,0,0,0,0,0,4,2,4,2,0,0,0,0,
0:35:11,83.5635,Fox,6,6,0,6,0,0,0,0,6,6,0,0,0,0,4,2,4,2,0,0,0,0,
0:35:15,92.05079,Fox,6,5,0,5,0,0,0,0,6,6,0,0,0,0,3,2,4,2,0,0,0,1,
0:35:30,122.0668,Fox,6,5,0,0,5,0,0,0,6,6,5,0,0,0,3,2,4,2,0,0,0,1,
0:36:1,182.6032,Fox,6,5,0,0,0,5,0,0,6,6,5,5,0,0,3,2,4,2,0,0,0,1,
0:36:1,183.0553,Fox,8,7,2,0,0,5,0,0,8,6,5,5,0,0,5,2,6,2,0,0,0,1,
0:36:10,200.9846,Fox,8,5,2,0,0,3,0,0,8,6,5,5,0,0,3,2,6,2,1,1,0,1,
0:36:42,265.5213,Fox,8,5,0,2,0,3,0,0,8,8,5,5,0,0,3,2,6,2,1,1,0,1,
0:36:46,273.1696,Fox,10,7,2,2,0,3,0,0,10,8,5,5,0,0,4,3,7,3,1,1,0,1,
0:36:48,276.0777,Fox,10,7,2,2,0,0,3,0,10,8,5,5,3,0,4,3,7,3,1,1,0,1,
0:36:55,291.4353,Fox,10,5,2,0,0,0,3,0,10,8,5,5,3,0,2,3,7,3,1,3,0,1,
0:37:3,307.6736,Fox,10,4,2,0,0,0,2,0,10,8,5,5,3,0,1,3,7,3,1,4,0,1,
0:37:28,355.6906,Fox,10,4,0,2,0,0,2,0,10,10,5,5,3,0,1,3,7,3,1,4,0,1,
0:37:46,391.9922,Fox,10,3,0,2,0,0,1,0,10,10,5,5,3,0,1,2,7,3,1,5,0,1,
0:37:47,394.1983,Fox,10,3,0,0,2,0,1,0,10,10,7,5,3,0,1,2,7,3,1,5,0,1,
0:37:56,413.6102,Fox,10,3,0,0,2,0,0,1,10,10,7,5,3,1,1,2,7,3,1,5,0,1,
0:38:12,444.0761,Fox,12,5,2,0,2,0,0,1,12,10,7,5,3,1,1,4,7,5,1,5,0,1,
0:38:17,454.6802,Fox,12,5,2,0,0,2,0,1,12,10,7,7,3,1,1,4,7,5,1,5,0,1,
0:38:32,483.9823,Fox,12,4,2,0,0,2,0,0,12,10,7,7,3,1,1,3,7,5,1,5,1,1,
0:38:53,526.5687,Fox,12,4,0,2,0,2,0,0,12,12,7,7,3,1,1,3,7,5,1,5,1,1,
0:38:56,533.2888,Fox,14,5,2,2,0,1,0,0,14,12,7,7,3,1,2,3,9,5,1,6,1,1,
0:39:4,548.1505,Fox,14,5,2,2,0,0,1,0,14,12,7,7,4,1,2,3,9,5,1,6,1,1,
0:39:6,552.4935,Fox,14,3,2,0,0,0,1,0,14,12,7,7,4,1,2,1,9,5,1,8,1,1,
0:39:14,568.2753,Fox,14,2,2,0,0,0,0,0,14,12,7,7,4,1,2,0,9,5,1,9,1,1,
0:39:38,615.785,Fox,14,2,0,2,0,0,0,0,14,14,7,7,4,1,2,0,9,5,1,9,1,1,
0:39:51,641.7626,Fox,14,0,0,0,0,0,0,0,14,14,7,7,4,1,0,0,9,5,1,11,1,1,
