System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
3:34:43,1.200691,Fox,6,6,6,0,0,0,0,0,6,0,0,0,0,0,5,1,5,1,0,0,0,0,
3:35:24,83.592,Fox,6,6,0,6,0,0,0,0,6,6,0,0,0,0,5,1,5,1,0,0,0,0,
3:35:43,122.0793,Fox,6,6,0,0,6,0,0,0,6,6,6,0,0,0,5,1,5,1,0,0,0,0,
3:36:14,182.6039,Fox,6,6,0,0,0,6,0,0,6,6,6,6,0,0,5,1,5,1,0,0,0,0,
3:36:23,200.9677,Fox,6,3,0,0,0,3,0,0,6,6,6,6,0,0,3,0,5,1,0,3,0,0,
3:37:0,276.0941,Fox,6,3,0,0,0,0,3,0,6,6,6,6,3,0,3,0,5,1,0,3,0,0,
3:37:57,388.9225,Fox,6,2,0,0,0,0,2,0,6,6,6,6,3,0,2,0,5,1,0,4,0,0,
3:38:9,413.5625,Fox,6,2,0,0,0,0,0,2,6,6,6,6,3,2,2,0,5,1,0,4,0,0,
3:38:14,423.5708,Fox,6,1,0,0,0,0,0,1,6,6,6,6,3,2,1,0,5,1,0,4,1,0,
3:38:29,453.6189,Fox,6,0,0,0,0,0,0,0,6,6,6,6,3,2,0,0,5,1,0,4,2,0,
