System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
3:34:43,1.200691,Cow,8,8,8,0,0,0,0,0,8,0,0,0,0,0,4,4,4,4,0,0,0,0,
3:34:52,18.74005,Cow,8,7,7,0,0,0,0,0,8,0,0,0,0,0,3,4,4,4,0,0,0,1,
3:35:32,98.60018,Cow,8,7,0,7,0,0,0,0,8,7,0,0,0,0,3,4,4,4,0,0,0,1,
3:35:54,144.1107,Cow,8,7,0,0,7,0,0,0,8,7,7,0,0,0,3,4,4,4,0,0,0,1,
3:36:15,185.1607,Cow,8,5,0,0,5,0,0,0,8,7,7,0,0,0,2,3,4,4,2,0,0,1,
3:36:16,188.2078,Cow,9,6,1,0,5,0,0,0,9,7,7,0,0,0,2,4,4,5,2,0,0,1,
3:36:30,215.5998,Cow,9,6,1,0,0,5,0,0,9,7,7,5,0,0,2,4,4,5,2,0,0,1,
3:36:40,235.674,Cow,10,7,2,0,0,5,0,0,10,7,7,5,0,0,2,5,4,6,2,0,0,1,
3:37:2,279.3889,Cow,11,8,3,0,0,5,0,0,11,7,7,5,0,0,3,5,5,6,2,0,0,1,
3:37:5,285.7339,Cow,11,8,2,1,0,5,0,0,11,8,7,5,0,0,3,5,5,6,2,0,0,1,
3:37:25,326.1133,Cow,11,8,2,1,0,0,5,0,11,8,7,5,5,0,3,5,5,6,2,0,0,1,
3:37:28,331.2027,Cow,11,8,2,0,1,0,5,0,11,8,8,5,5,0,3,5,5,6,2,0,0,1,
3:37:29,333.2037,Cow,11,8,1,1,1,0,5,0,11,9,8,5,5,0,3,5,5,6,2,0,0,1,
3:37:30,334.9825,Cow,11,7,1,0,1,0,5,0,11,9,8,5,5,0,3,4,5,6,3,0,0,1,
3:37:51,376.8935,Cow,11,7,0,1,1,0,5,0,11,10,8,5,5,0,3,4,5,6,3,0,0,1,
3:37:52,378.6868,Cow,11,6,0,0,1,0,5,0,11,10,8,5,5,0,2,4,5,6,4,0,0,1,
3:37:53,381.5411,Cow,12,7,1,0,1,0,5,0,12,10,8,5,5,0,3,4,6,6,4,0,0,1,
3:37:54,384.3739,Cow,12,6,1,0,1,0,4,0,12,10,8,5,5,0,3,3,6,6,4,0,0,2,
3:38:4,402.7251,Cow,12,6,1,0,0,1,4,0,12,10,8,6,5,0,3,3,6,6,4,0,0,2,
3:38:10,414.8479,Cow,13,7,2,0,0,1,4,0,13,10,8,6,5,0,4,3,7,6,4,0,0,2,
3:38:35,465.2359,Cow,13,6,2,0,0,1,3,0,13,10,8,6,5,0,4,2,7,6,4,0,0,3,
3:38:42,479.0602,Cow,13,6,1,1,0,1,3,0,13,11,8,6,5,0,4,2,7,6,4,0,0,3,
3:38:46,488.5657,Cow,13,6,1,1,0,1,0,3,13,11,8,6,5,3,4,2,7,6,4,0,0,3,
3:38:58,512.3687,Cow,13,6,0,2,0,1,0,3,13,12,8,6,5,3,4,2,7,6,4,0,0,3,
3:38:59,513.2072,Cow,13,6,0,2,0,0,1,3,13,12,8,6,6,3,4,2,7,6,4,0,0,3,
3:38:59,514.1072,Cow,13,5,0,1,0,0,1,3,13,12,8,6,6,3,3,2,7,6,5,0,0,3,
3:39:4,524.5822,Cow,13,5,0,0,1,0,1,3,13,12,9,6,6,3,3,2,7,6,5,0,0,3,
3:39:16,546.7567,Cow,14,6,1,0,1,0,1,3,14,12,9,6,6,3,4,2,8,6,5,0,0,3,
3:39:27,568.7792,Cow,14,5,1,0,1,0,1,2,14,12,9,6,6,3,4,1,8,6,5,0,1,3,
3:39:37,588.8335,Cow,14,3,1,0,1,0,1,0,14,12,9,6,6,3,2,1,8,6,5,0,3,3,
3:39:40,596.0834,Cow,14,3,1,0,0,1,1,0,14,12,9,7,6,3,2,1,8,6,5,0,3,3,
3:40:4,644.2454,Cow,14,3,0,1,0,1,1,0,14,13,9,7,6,3,2,1,8,6,5,0,3,3,
3:40:5,646.0386,Cow,14,2,0,0,0,1,1,0,14,13,9,7,6,3,1,1,8,6,6,0,3,3,
3:40:20,675.7192,Cow,14,2,0,0,0,1,0,1,14,13,9,7,6,4,1,1,8,6,6,0,3,3,
3:40:35,706.5765,Cow,14,2,0,0,0,0,1,1,14,13,9,7,7,4,1,1,8,6,6,0,3,3,
3:40:40,715.8552,Cow,14,1,0,0,0,0,1,0,14,13,9,7,7,4,1,0,8,6,6,0,4,3,
3:41:57,869.0285,Cow,14,1,0,0,0,0,0,1,14,13,9,7,7,5,1,0,8,6,6,0,4,3,
3:42:12,899.0807,Cow,14,0,0,0,0,0,0,0,14,13,9,7,7,5,0,0,8,6,6,0,5,3,
