System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
5:55:5,1.208834,Chicken,8,8,8,0,0,0,0,0,8,0,0,0,0,0,6,2,6,2,0,0,0,0,
5:55:25,41.07256,Chicken,8,8,0,8,0,0,0,0,8,8,0,0,0,0,6,2,6,2,0,0,0,0,
5:55:45,81.12922,Chicken,8,8,0,0,8,0,0,0,8,8,8,0,0,0,6,2,6,2,0,0,0,0,
5:55:46,82.60672,Chicken,8,7,0,0,7,0,0,0,8,8,8,0,0,0,5,2,6,2,0,0,0,1,
5:56:5,121.1508,Chicken,8,7,0,0,0,7,0,0,8,8,8,7,0,0,5,2,6,2,0,0,0,1,
5:56:9,127.8431,Chicken,8,6,0,0,0,6,0,0,8,8,8,7,0,0,4,2,6,2,0,0,0,2,
5:56:12,133.9214,Chicken,11,8,3,0,0,5,0,0,11,8,8,7,0,0,5,3,8,3,1,0,0,2,
5:56:25,160.8436,Chicken,14,10,6,0,0,4,0,0,14,8,8,7,0,0,5,5,9,5,2,0,0,2,
5:56:27,164.2471,Chicken,17,13,9,0,0,4,0,0,17,8,8,7,0,0,7,6,11,6,2,0,0,2,
5:56:30,170.4071,Chicken,17,12,9,0,0,3,0,0,17,8,8,7,0,0,6,6,11,6,2,1,0,2,
5:56:32,173.985,Chicken,17,12,6,3,0,3,0,0,17,11,8,7,0,0,6,6,11,6,2,1,0,2,
5:56:36,182.9685,Chicken,17,11,5,3,0,3,0,0,17,11,8,7,0,0,5,6,11,6,2,1,0,3,
5:56:45,200.9171,Chicken,17,11,2,6,0,3,0,0,17,14,8,7,0,0,5,6,11,6,2,1,0,3,
5:56:45,201.0954,Chicken,17,11,2,6,0,0,3,0,17,14,8,7,3,0,5,6,11,6,2,1,0,3,
5:56:46,202.0889,Chicken,17,10,1,6,0,0,3,0,17,14,8,7,3,0,4,6,11,6,2,1,0,4,
5:56:47,204.2394,Chicken,17,10,0,7,0,0,3,0,17,15,8,7,3,0,4,6,11,6,2,1,0,4,
5:56:52,213.9309,Chicken,17,10,0,4,3,0,3,0,17,15,11,7,3,0,4,6,11,6,2,1,0,4,
5:56:55,219.3585,Chicken,17,9,0,4,2,0,3,0,17,15,11,7,3,0,3,6,11,6,3,1,0,4,
5:56:59,227.7785,Chicken,17,8,0,3,2,0,3,0,17,15,11,7,3,0,3,5,11,6,3,1,0,5,
5:57:5,240.8261,Chicken,17,8,0,0,5,0,3,0,17,15,14,7,3,0,3,5,11,6,3,1,0,5,
5:57:10,250.2975,Chicken,20,11,3,0,5,0,3,0,20,15,14,7,3,0,5,6,13,7,3,1,0,5,
5:57:12,253.8909,Chicken,20,11,3,0,3,2,3,0,20,15,14,9,3,0,5,6,13,7,3,1,0,5,
5:57:19,267.5139,Chicken,20,10,3,0,2,2,3,0,20,15,14,9,3,0,4,6,13,7,3,1,0,6,
5:57:25,280.8127,Chicken,20,10,3,0,0,4,3,0,20,15,14,11,3,0,4,6,13,7,3,1,0,6,
5:57:30,290.2984,Chicken,20,10,0,3,0,4,3,0,20,18,14,11,3,0,4,6,13,7,3,1,0,6,
5:57:38,301.1353,Chicken,20,10,0,3,0,4,0,3,20,18,14,11,3,3,4,6,13,7,3,1,0,6,
5:57:39,302.8069,Chicken,20,9,0,3,0,4,0,2,20,18,14,11,3,3,3,6,13,7,3,1,0,7,
5:57:48,320.8657,Chicken,23,12,3,3,0,4,0,2,23,18,14,11,3,3,3,9,13,10,3,1,0,7,
5:57:52,330.2792,Chicken,23,12,3,0,3,4,0,2,23,18,17,11,3,3,3,9,13,10,3,1,0,7,
5:57:54,333.8758,Chicken,23,12,3,0,3,2,2,2,23,18,17,11,5,3,3,9,13,10,3,1,0,7,
5:58:3,351.3439,Chicken,23,11,3,0,3,2,2,1,23,18,17,11,5,3,3,8,13,10,3,1,1,7,
5:58:5,355.5739,Chicken,23,10,2,0,3,2,2,1,23,18,17,11,5,3,3,7,13,10,3,1,1,8,
5:58:8,360.8793,Chicken,23,10,0,2,3,0,4,1,23,20,17,11,7,3,3,7,13,10,3,1,1,8,
5:58:8,361.3743,Chicken,23,9,0,2,3,0,4,0,23,20,17,11,7,3,3,6,13,10,3,1,2,8,
5:58:11,368.3532,Chicken,26,12,3,2,3,0,4,0,26,20,17,11,7,3,4,8,14,12,3,1,2,8,
5:58:12,370.33,Chicken,26,12,3,2,0,3,4,0,26,20,17,14,7,3,4,8,14,12,3,1,2,8,
5:58:20,384.8749,Chicken,26,11,3,2,0,3,3,0,26,20,17,14,7,3,3,8,14,12,3,1,2,9,
5:58:28,400.8628,Chicken,26,11,3,0,2,3,3,0,26,20,19,14,7,3,3,8,14,12,3,1,2,9,
5:58:30,406.2991,Chicken,26,9,3,0,0,3,3,0,26,20,19,14,7,3,3,6,14,12,4,2,2,9,
5:58:31,408.3527,Chicken,26,9,0,3,0,3,3,0,26,23,19,14,7,3,3,6,14,12,4,2,2,9,
5:58:44,433.891,Chicken,26,9,0,3,0,3,2,1,26,23,19,14,7,4,3,6,14,12,4,2,2,9,
5:58:50,445.352,Chicken,29,12,3,3,0,3,2,1,29,23,19,14,7,4,5,7,16,13,4,2,2,9,
5:58:51,448.4084,Chicken,29,12,3,0,3,3,2,1,29,23,22,14,7,4,5,7,16,13,4,2,2,9,
5:58:52,450.3197,Chicken,29,12,3,0,3,0,5,1,29,23,22,14,10,4,5,7,16,13,4,2,2,9,
5:58:54,453.816,Chicken,29,9,3,0,0,0,5,1,29,23,22,14,10,4,4,5,16,13,7,2,2,9,
5:58:54,453.9536,Chicken,29,8,3,0,0,0,5,0,29,23,22,14,10,4,4,4,16,13,7,2,3,9,
5:58:58,460.8213,Chicken,29,8,3,0,0,0,3,2,29,23,22,14,10,6,4,4,16,13,7,2,3,9,
5:59:10,485.3864,Chicken,29,8,0,3,0,0,3,2,29,26,22,14,10,6,4,4,16,13,7,2,3,9,
5:59:13,490.9675,Chicken,29,7,0,3,0,0,3,1,29,26,22,14,10,6,4,3,16,13,7,2,4,9,
5:59:30,525.3527,Chicken,29,7,0,0,3,0,3,1,29,26,25,14,10,6,4,3,16,13,7,2,4,9,
5:59:33,530.7896,Chicken,29,5,0,0,1,0,3,1,29,26,25,14,10,6,3,2,16,13,9,2,4,9,
5:59:38,541.089,Chicken,29,4,0,0,1,0,3,0,29,26,25,14,10,6,3,1,16,13,9,2,5,9,
5:59:42,550.3025,Chicken,29,4,0,0,1,0,0,3,29,26,25,14,10,9,3,1,16,13,9,2,5,9,
5:59:47,560.3233,Chicken,29,3,0,0,1,0,0,2,29,26,25,14,10,9,2,1,16,13,9,2,6,9,
5:59:50,565.3563,Chicken,29,3,0,0,0,1,0,2,29,26,25,15,10,9,2,1,16,13,9,2,6,9,
6:0:7,600.4329,Chicken,29,2,0,0,0,1,0,1,29,26,25,15,10,9,1,1,16,13,9,2,7,9,
6:0:17,620.4874,Chicken,29,1,0,0,0,1,0,0,29,26,25,15,10,9,1,0,16,13,9,2,8,9,
6:0:30,645.3411,Chicken,29,1,0,0,0,0,1,0,29,26,25,15,11,9,1,0,16,13,9,2,8,9,
6:1:20,745.3778,Chicken,29,1,0,0,0,0,0,1,29,26,25,15,11,10,1,0,16,13,9,2,8,9,
6:1:45,795.4747,Chicken,29,0,0,0,0,0,0,0,29,26,25,15,11,10,0,0,16,13,9,2,9,9,
