System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
19:15:56,630.2921,Lion,7,0,0,0,0,0,0,0,7,7,7,7,4,4,0,0,2,5,1,2,4,0,
19:7:9,457.0348,Lion,6,0,0,0,0,0,0,0,6,6,6,6,2,2,0,0,4,2,3,1,2,0,
19:37:21,674.0503,Lion,8,0,0,0,0,0,0,0,8,8,7,7,4,4,0,0,3,5,2,2,4,0,
19:48:26,630.4771,Lion,7,0,0,0,0,0,0,0,7,7,7,7,2,2,0,0,2,5,3,2,2,0,
19:57:58,477.75,Lion,8,0,0,0,0,0,0,0,8,8,6,6,5,5,0,0,4,4,0,3,5,0,
20:5:9,456.0228,Lion,6,0,0,0,0,0,0,0,6,6,6,6,4,4,0,0,2,4,1,1,4,0,
20:23:12,726.976,Lion,11,0,0,0,0,0,0,0,11,11,9,8,6,6,0,0,6,5,2,3,6,0,
20:27:37,457.0316,Lion,6,0,0,0,0,0,0,0,6,6,6,6,4,4,0,0,4,2,1,1,4,0,
20:38:23,454.0425,Lion,6,0,0,0,0,0,0,0,6,6,6,6,2,2,0,0,2,4,1,3,2,0,
20:48:41,699.6596,Lion,8,0,0,0,0,0,0,0,8,8,7,7,5,5,0,0,5,3,1,2,5,0,
20:55:19,695.4561,Lion,8,0,0,0,0,0,0,0,8,8,7,7,5,5,0,0,2,6,3,0,5,0,
21:4:11,456.048,Lion,8,0,0,0,0,0,0,0,8,8,6,6,5,5,0,0,3,5,0,3,5,0,
21:16:13,454.0558,Lion,7,0,0,0,0,0,0,0,7,7,6,6,3,3,0,0,2,5,4,0,3,0,
21:27:31,633.1039,Lion,10,0,0,0,0,0,0,0,10,10,7,7,5,5,0,0,5,5,2,3,5,0,
22:12:59,454.0278,Lion,9,0,0,0,0,0,0,0,9,9,6,6,3,3,0,0,5,4,3,3,3,0,

