System Time:,Simulation Time:,VegetableType:,CurrentNumber:,
17:32:29,1777.912,Grain,107,
17:32:33,1787.965,Grain,107,
17:32:36,1798.136,Grain,108,
17:32:39,1808.152,Grain,106,
17:32:43,1818.229,Grain,103,
17:32:46,1828.372,Grain,102,
17:32:49,1838.405,Grain,101,
17:32:53,1848.438,Grain,99,
17:32:56,1858.544,Grain,99,
17:33:0,1868.701,Grain,99,
17:33:3,1878.753,Grain,98,
17:33:6,1888.788,Grain,97,
17:33:10,1898.958,Grain,97,
17:33:13,1909.031,Grain,96,
17:33:17,1919.034,Grain,95,
17:33:20,1929.139,Grain,95,
17:33:23,1939.262,Grain,96,
17:33:27,1949.29,Grain,93,
17:33:30,1959.427,Grain,93,
17:33:33,1969.461,Grain,93,
17:33:37,1979.468,Grain,92,
17:33:40,1989.536,Grain,92,
17:33:44,1999.63,Grain,92,
17:33:47,2009.693,Grain,89,
17:33:50,2019.823,Grain,88,
17:33:54,2029.854,Grain,87,
17:33:57,2039.918,Grain,87,
17:34:0,2050.034,Grain,86,
17:34:4,2060.118,Grain,87,
17:34:7,2070.124,Grain,85,
17:34:11,2080.385,Grain,83,
17:34:14,2090.402,Grain,81,
17:34:17,2100.524,Grain,81,
17:34:21,2110.719,Grain,82,
17:34:24,2120.736,Grain,79,
17:34:27,2130.78,Grain,80,
17:34:31,2140.831,Grain,80,
17:34:34,2151.008,Grain,79,
17:34:37,2161.183,Grain,79,
17:34:41,2171.381,Grain,79,
17:34:44,2181.565,Grain,77,
17:34:48,2191.603,Grain,78,
17:34:51,2201.605,Grain,78,
17:34:54,2211.668,Grain,79,
17:34:58,2221.749,Grain,79,
17:35:1,2231.899,Grain,79,
17:35:4,2242.038,Grain,79,
17:35:8,2252.07,Grain,77,
17:35:11,2262.089,Grain,77,
17:35:15,2272.259,Grain,78,
17:35:18,2282.462,Grain,77,
17:35:21,2292.523,Grain,76,
17:35:25,2302.58,Grain,76,
17:35:28,2312.625,Grain,76,
17:35:31,2322.66,Grain,76,
17:35:35,2332.791,Grain,76,
17:35:38,2342.862,Grain,77,
17:35:42,2353.047,Grain,78,
17:35:45,2363.188,Grain,78,
17:35:49,2373.234,Grain,79,
17:35:52,2383.258,Grain,80,
17:35:55,2393.377,Grain,81,
17:35:59,2403.434,Grain,81,
17:36:2,2413.623,Grain,82,
17:36:5,2423.667,Grain,82,
17:36:9,2433.835,Grain,82,
17:36:12,2443.932,Grain,82,
17:36:16,2454.066,Grain,83,
17:36:19,2464.146,Grain,83,
17:36:22,2474.171,Grain,84,
17:36:26,2484.248,Grain,83,
17:36:29,2494.302,Grain,84,
17:36:32,2504.406,Grain,84,
17:36:36,2514.434,Grain,83,
17:36:39,2524.563,Grain,84,
17:36:42,2534.707,Grain,85,
17:36:46,2544.844,Grain,85,
17:36:49,2554.948,Grain,86,
17:36:52,2565.056,Grain,86,
17:36:56,2575.083,Grain,87,
17:36:59,2585.191,Grain,88,
17:37:3,2595.302,Grain,88,
17:37:6,2605.363,Grain,88,
17:37:9,2615.379,Grain,86,
17:37:13,2625.522,Grain,86,
17:37:16,2635.625,Grain,86,
17:37:19,2645.666,Grain,86,
17:37:23,2655.696,Grain,87,
17:37:26,2665.837,Grain,87,
17:37:29,2675.881,Grain,88,
17:37:33,2685.888,Grain,88,
17:37:36,2695.94,Grain,88,
17:37:39,2705.987,Grain,87,
17:37:43,2716.087,Grain,88,
17:37:46,2726.107,Grain,87,
