System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
20:1:21,1.20492,Cow,6,6,6,0,0,0,0,0,6,0,0,0,0,0,3,3,3,3,0,0,0,0,
20:2:10,98.65464,Cow,6,6,0,6,0,0,0,0,6,6,0,0,0,0,3,3,3,3,0,0,0,0,
20:2:32,144.0695,Cow,6,6,0,0,6,0,0,0,6,6,6,0,0,0,3,3,3,3,0,0,0,0,
20:2:39,158.5296,Cow,6,5,0,0,5,0,0,0,6,6,6,0,0,0,2,3,3,3,0,0,0,1,
20:3:2,203.4028,Cow,6,3,0,0,3,0,0,0,6,6,6,0,0,0,1,2,3,3,2,0,0,1,
20:3:8,215.5778,Cow,6,3,0,0,0,3,0,0,6,6,6,3,0,0,1,2,3,3,2,0,0,1,
20:3:15,230.3519,Cow,7,4,1,0,0,3,0,0,7,6,6,3,0,0,2,2,4,3,2,0,0,1,
20:4:4,326.3411,Cow,7,4,1,0,0,0,3,0,7,6,6,3,3,0,2,2,4,3,2,0,0,1,
20:4:5,327.8654,Cow,7,4,0,1,0,0,3,0,7,7,6,3,3,0,2,2,4,3,2,0,0,1,
20:4:28,373.3599,Cow,7,4,0,0,1,0,3,0,7,7,7,3,3,0,2,2,4,3,2,0,0,1,
20:5:4,444.8996,Cow,7,4,0,0,0,1,3,0,7,7,7,4,3,0,2,2,4,3,2,0,0,1,
20:5:25,488.5789,Cow,7,4,0,0,0,1,0,3,7,7,7,4,3,3,2,2,4,3,2,0,0,1,
20:5:26,489.0308,Cow,7,3,0,0,0,1,0,2,7,7,7,4,3,3,1,2,4,3,2,0,1,1,
20:5:27,492.0471,Cow,7,1,0,0,0,1,0,0,7,7,7,4,3,3,1,0,4,3,2,0,3,1,
20:5:59,555.3801,Cow,7,1,0,0,0,0,1,0,7,7,7,4,4,3,1,0,4,3,2,0,3,1,
20:7:20,717.9013,Cow,7,1,0,0,0,0,0,1,7,7,7,4,4,4,1,0,4,3,2,0,3,1,
20:7:21,719.3176,Cow,7,0,0,0,0,0,0,0,7,7,7,4,4,4,0,0,4,3,2,0,4,1,
