System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
20:1:21,1.20492,Fox,6,6,6,0,0,0,0,0,6,0,0,0,0,0,4,2,4,2,0,0,0,0,
20:1:36,31.34665,Fox,6,5,5,0,0,0,0,0,6,0,0,0,0,0,3,2,4,2,0,0,0,1,
20:2:2,83.56792,Fox,6,5,0,5,0,0,0,0,6,5,0,0,0,0,3,2,4,2,0,0,0,1,
20:2:7,93.80874,Fox,6,4,0,4,0,0,0,0,6,5,0,0,0,0,3,1,4,2,0,0,0,2,
20:2:21,122.0795,Fox,6,4,0,0,4,0,0,0,6,5,4,0,0,0,3,1,4,2,0,0,0,2,
20:2:47,173.6223,Fox,8,6,2,0,4,0,0,0,8,5,4,0,0,0,4,2,5,3,0,0,0,2,
20:2:51,182.5986,Fox,8,6,2,0,0,4,0,0,8,5,4,4,0,0,4,2,5,3,0,0,0,2,
20:3:1,200.9925,Fox,8,5,2,0,0,3,0,0,8,5,4,4,0,0,4,1,5,3,0,1,0,2,
20:3:28,256.1696,Fox,8,5,0,2,0,3,0,0,8,7,4,4,0,0,4,1,5,3,0,1,0,2,
20:3:39,276.0887,Fox,8,5,0,2,0,0,3,0,8,7,4,4,3,0,4,1,5,3,0,1,0,2,
20:3:48,294.6637,Fox,8,5,0,0,2,0,3,0,8,7,6,4,3,0,4,1,5,3,0,1,0,2,
20:3:51,300.8294,Fox,8,4,0,0,1,0,3,0,8,7,6,4,3,0,4,0,5,3,0,2,0,2,
20:4:19,355.118,Fox,8,4,0,0,0,1,3,0,8,7,6,5,3,0,4,0,5,3,0,2,0,2,
20:4:48,413.5888,Fox,8,4,0,0,0,1,0,3,8,7,6,5,3,3,4,0,5,3,0,2,0,2,
20:4:48,414.0232,Fox,8,3,0,0,0,1,0,2,8,7,6,5,3,3,3,0,5,3,0,2,1,2,
20:4:49,416.0084,Fox,8,2,0,0,0,1,0,1,8,7,6,5,3,3,2,0,5,3,0,2,2,2,
20:4:50,418.0541,Fox,8,1,0,0,0,1,0,0,8,7,6,5,3,3,1,0,5,3,0,2,3,2,
20:4:59,435.4548,Fox,8,0,0,0,0,0,0,0,8,7,6,5,3,3,0,0,5,3,0,3,3,2,
