System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
17:42:34,1.205061,Fox,6,6,6,0,0,0,0,0,6,0,0,0,0,0,2,4,2,4,0,0,0,0,
17:43:15,83.59823,Fox,6,6,0,6,0,0,0,0,6,6,0,0,0,0,2,4,2,4,0,0,0,0,
17:43:34,122.1348,Fox,6,6,0,0,6,0,0,0,6,6,6,0,0,0,2,4,2,4,0,0,0,0,
17:44:5,182.6029,Fox,6,6,0,0,0,6,0,0,6,6,6,6,0,0,2,4,2,4,0,0,0,0,
17:44:11,195.6689,Fox,8,8,2,0,0,6,0,0,8,6,6,6,0,0,2,6,2,6,0,0,0,0,
17:44:14,200.9875,Fox,8,2,2,0,0,0,0,0,8,6,6,6,0,0,0,2,2,6,0,6,0,0,
17:44:53,278.1897,Fox,8,2,0,2,0,0,0,0,8,8,6,6,0,0,0,2,2,6,0,6,0,0,
17:45:12,316.6688,Fox,8,2,0,0,2,0,0,0,8,8,8,6,0,0,0,2,2,6,0,6,0,0,
17:45:15,322.8264,Fox,8,1,0,0,1,0,0,0,8,8,8,6,0,0,0,1,2,6,0,7,0,0,
17:45:42,377.1534,Fox,8,1,0,0,0,1,0,0,8,8,8,7,0,0,0,1,2,6,0,7,0,0,
17:46:29,470.6648,Fox,8,1,0,0,0,0,1,0,8,8,8,7,1,0,0,1,2,6,0,7,0,0,
17:47:11,555.1902,Fox,8,0,0,0,0,0,0,0,8,8,8,7,1,0,0,0,2,6,0,7,0,1,
