System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
17:42:34,1.205061,Pig,6,6,6,0,0,0,0,0,6,0,0,0,0,0,0,6,0,6,0,0,0,0,
17:43:11,76.09457,Pig,6,6,0,6,0,0,0,0,6,6,0,0,0,0,0,6,0,6,0,0,0,0,
17:43:29,111.1509,Pig,6,6,0,0,6,0,0,0,6,6,6,0,0,0,0,6,0,6,0,0,0,0,
17:43:56,166.1413,Pig,6,6,0,0,0,6,0,0,6,6,6,6,0,0,0,6,0,6,0,0,0,0,
17:44:2,177.5353,Pig,6,5,0,0,0,5,0,0,6,6,6,6,0,0,0,5,0,6,0,0,0,1,
17:44:14,200.2493,Pig,6,4,0,0,0,4,0,0,6,6,6,6,0,0,0,4,0,6,1,0,0,1,
17:44:39,251.1284,Pig,6,4,0,0,0,0,4,0,6,6,6,6,4,0,0,4,0,6,1,0,0,1,
17:44:47,267.9238,Pig,6,3,0,0,0,0,3,0,6,6,6,6,4,0,0,3,0,6,1,0,0,2,
17:44:55,283.5667,Pig,6,2,0,0,0,0,2,0,6,6,6,6,4,0,0,2,0,6,1,0,0,3,
17:45:41,376.0582,Pig,6,2,0,0,0,0,0,2,6,6,6,6,4,2,0,2,0,6,1,0,0,3,
17:45:42,378.0285,Pig,6,0,0,0,0,0,0,0,6,6,6,6,4,2,0,0,0,6,1,0,2,3,
