System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
18:20:57,1.208676,Fox,6,6,6,0,0,0,0,0,6,0,0,0,0,0,3,3,3,3,0,0,0,0,
18:21:38,83.60289,Fox,6,6,0,6,0,0,0,0,6,6,0,0,0,0,3,3,3,3,0,0,0,0,
18:21:57,122.1842,Fox,6,6,0,0,6,0,0,0,6,6,6,0,0,0,3,3,3,3,0,0,0,0,
18:22:22,172.3378,Fox,8,8,2,0,6,0,0,0,8,6,6,0,0,0,4,4,4,4,0,0,0,0,
18:22:25,177.9325,Fox,8,7,2,0,5,0,0,0,8,6,6,0,0,0,3,4,4,4,0,0,0,1,
18:22:27,182.6137,Fox,8,7,2,0,0,5,0,0,8,6,6,5,0,0,3,4,4,4,0,0,0,1,
18:22:37,201.0366,Fox,8,6,2,0,0,4,0,0,8,6,6,5,0,0,3,3,4,4,0,1,0,1,
18:23:3,254.8627,Fox,8,6,0,2,0,4,0,0,8,8,6,5,0,0,3,3,4,4,0,1,0,1,
18:23:7,261.9198,Fox,10,8,2,2,0,4,0,0,10,8,6,5,0,0,4,4,5,5,0,1,0,1,
18:23:14,276.074,Fox,10,8,2,2,0,0,4,0,10,8,6,5,4,0,4,4,5,5,0,1,0,1,
18:23:23,293.3268,Fox,10,8,2,0,2,0,4,0,10,8,8,5,4,0,4,4,5,5,0,1,0,1,
18:23:26,299.5142,Fox,10,6,2,0,0,0,4,0,10,8,8,5,4,0,3,3,5,5,0,3,0,1,
18:23:33,314.7268,Fox,12,8,4,0,0,0,4,0,12,8,8,5,4,0,4,4,6,6,0,3,0,1,
18:23:39,326.6195,Fox,12,7,4,0,0,0,3,0,12,8,8,5,4,0,4,3,6,6,0,4,0,1,
18:23:48,344.4332,Fox,12,7,2,2,0,0,3,0,12,10,8,5,4,0,4,3,6,6,0,4,0,1,
18:24:8,382.9869,Fox,12,7,2,0,2,0,3,0,12,10,10,5,4,0,4,3,6,6,0,4,0,1,
18:24:9,385.6238,Fox,12,6,2,0,2,0,2,0,12,10,10,5,4,0,3,3,6,6,0,5,0,1,
18:24:11,389.1059,Fox,12,5,2,0,1,0,2,0,12,10,10,5,4,0,2,3,6,6,0,6,0,1,
18:24:15,397.2537,Fox,12,5,0,2,1,0,2,0,12,12,10,5,4,0,2,3,6,6,0,6,0,1,
18:24:19,406.6727,Fox,14,7,2,2,1,0,2,0,14,12,10,5,4,0,4,3,8,6,0,6,0,1,
18:24:23,413.5817,Fox,14,7,2,2,1,0,0,2,14,12,10,5,4,2,4,3,8,6,0,6,0,1,
18:24:24,416.0224,Fox,14,6,2,2,1,0,0,1,14,12,10,5,4,2,4,2,8,6,0,6,1,1,
18:24:25,418.0457,Fox,14,5,2,2,1,0,0,0,14,12,10,5,4,2,3,2,8,6,0,6,2,1,
18:24:34,435.792,Fox,14,5,2,0,3,0,0,0,14,12,12,5,4,2,3,2,8,6,0,6,2,1,
18:24:37,441.9325,Fox,14,3,2,0,1,0,0,0,14,12,12,5,4,2,2,1,8,6,0,8,2,1,
18:24:38,443.443,Fox,14,3,2,0,0,1,0,0,14,12,12,6,4,2,2,1,8,6,0,8,2,1,
18:25:1,489.147,Fox,14,3,0,2,0,1,0,0,14,14,12,6,4,2,2,1,8,6,0,8,2,1,
18:25:20,527.6626,Fox,14,3,0,0,2,1,0,0,14,14,14,6,4,2,2,1,8,6,0,8,2,1,
18:25:23,533.8385,Fox,14,1,0,0,0,1,0,0,14,14,14,6,4,2,0,1,8,6,0,10,2,1,
18:25:25,536.9549,Fox,14,1,0,0,0,0,1,0,14,14,14,6,5,2,0,1,8,6,0,10,2,1,
18:26:33,674.4492,Fox,14,1,0,0,0,0,0,1,14,14,14,6,5,3,0,1,8,6,0,10,2,1,
18:26:33,674.8658,Fox,14,0,0,0,0,0,0,0,14,14,14,6,5,3,0,0,8,6,0,10,3,1,
