System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
18:20:57,1.208676,Chicken,6,6,6,0,0,0,0,0,6,0,0,0,0,0,3,3,3,3,0,0,0,0,
18:21:17,41.08718,Chicken,6,6,0,6,0,0,0,0,6,6,0,0,0,0,3,3,3,3,0,0,0,0,
18:21:37,81.13494,Chicken,6,6,0,0,6,0,0,0,6,6,6,0,0,0,3,3,3,3,0,0,0,0,
18:21:55,117.3093,Chicken,6,5,0,0,5,0,0,0,6,6,6,0,0,0,2,3,3,3,0,0,0,1,
18:21:57,121.1195,Chicken,6,5,0,0,0,5,0,0,6,6,6,5,0,0,2,3,3,3,0,0,0,1,
18:22:4,136.3357,Chicken,6,4,0,0,0,4,0,0,6,6,6,5,0,0,1,3,3,3,0,0,0,2,
18:22:18,164.0526,Chicken,6,3,0,0,0,3,0,0,6,6,6,5,0,0,1,2,3,3,0,0,0,3,
18:22:21,170.3282,Chicken,6,2,0,0,0,2,0,0,6,6,6,5,0,0,0,2,3,3,0,1,0,3,
18:22:37,201.0986,Chicken,6,2,0,0,0,0,2,0,6,6,6,5,2,0,0,2,3,3,0,1,0,3,
18:23:13,273.1682,Chicken,6,1,0,0,0,0,1,0,6,6,6,5,2,0,0,1,3,3,0,1,0,4,
18:23:27,301.076,Chicken,6,1,0,0,0,0,0,1,6,6,6,5,2,1,0,1,3,3,0,1,0,4,
18:23:30,307.0141,Chicken,6,0,0,0,0,0,0,0,6,6,6,5,2,1,0,0,3,3,0,1,1,4,
