System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
2:35:47,1.210976,Dog,6,6,6,0,0,0,0,0,6,0,0,0,0,0,4,2,4,2,0,0,0,0,
2:36:29,83.65939,Dog,6,6,0,6,0,0,0,0,6,6,0,0,0,0,4,2,4,2,0,0,0,0,
2:36:48,122.1093,Dog,6,6,0,0,6,0,0,0,6,6,6,0,0,0,4,2,4,2,0,0,0,0,
2:37:18,182.649,Dog,6,6,0,0,0,6,0,0,6,6,6,6,0,0,4,2,4,2,0,0,0,0,
2:37:27,201.0512,Dog,6,4,0,0,0,4,0,0,6,6,6,6,0,0,2,2,4,2,1,1,0,0,
2:38:4,274.3562,Dog,6,3,0,0,0,3,0,0,6,6,6,6,0,0,2,1,4,2,1,2,0,0,
2:38:5,276.1027,Dog,6,3,0,0,0,0,3,0,6,6,6,6,3,0,2,1,4,2,1,2,0,0,
2:39:14,413.6133,Dog,6,3,0,0,0,0,0,3,6,6,6,6,3,3,2,1,4,2,1,2,0,0,
2:39:20,426.4437,Dog,6,2,0,0,0,0,0,2,6,6,6,6,3,3,2,0,4,2,1,2,0,1,
2:39:24,434.5343,Dog,6,1,0,0,0,0,0,1,6,6,6,6,3,3,1,0,4,2,1,2,0,2,
2:40:14,533.9855,Dog,6,0,0,0,0,0,0,0,6,6,6,6,3,3,0,0,4,2,1,2,1,2,
