System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
4:28:30,1.213102,Pig,8,8,8,0,0,0,0,0,8,0,0,0,0,0,5,3,5,3,0,0,0,0,
4:29:7,76.16467,Pig,8,8,0,8,0,0,0,0,8,8,0,0,0,0,5,3,5,3,0,0,0,0,
4:29:25,111.1245,Pig,8,8,0,0,8,0,0,0,8,8,8,0,0,0,5,3,5,3,0,0,0,0,
4:29:50,161.0153,Pig,8,7,0,0,7,0,0,0,8,8,8,0,0,0,5,2,5,3,0,0,0,1,
4:29:52,166.1277,Pig,8,7,0,0,0,7,0,0,8,8,8,7,0,0,5,2,5,3,0,0,0,1,
4:29:59,180.7238,Pig,8,4,0,0,0,4,0,0,8,8,8,7,0,0,3,1,5,3,3,0,0,1,
4:30:35,251.0765,Pig,8,4,0,0,0,0,4,0,8,8,8,7,4,0,3,1,5,3,3,0,0,1,
4:31:37,376.105,Pig,8,4,0,0,0,0,0,4,8,8,8,7,4,4,3,1,5,3,3,0,0,1,
4:31:57,416.2322,Pig,8,1,0,0,0,0,0,1,8,8,8,7,4,4,0,1,5,3,3,0,3,1,
4:32:57,536.5817,Pig,8,0,0,0,0,0,0,0,8,8,8,7,4,4,0,0,5,3,3,0,4,1,
