System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
0:0:42,1.207048,Cow,10,10,10,0,0,0,0,0,10,0,0,0,0,0,6,4,6,4,0,0,0,0,
0:0:53,22.89434,Cow,10,9,9,0,0,0,0,0,10,0,0,0,0,0,5,4,6,4,0,0,0,1,
0:1:15,67.42216,Cow,10,8,8,0,0,0,0,0,10,0,0,0,0,0,5,3,6,4,0,0,0,2,
0:1:23,81.72269,Cow,10,7,7,0,0,0,0,0,10,0,0,0,0,0,4,3,6,4,0,0,0,3,
0:1:31,98.66361,Cow,10,7,0,7,0,0,0,0,10,7,0,0,0,0,4,3,6,4,0,0,0,3,
0:1:54,144.1374,Cow,10,7,0,0,7,0,0,0,10,7,7,0,0,0,4,3,6,4,0,0,0,3,
0:2:5,167.2328,Cow,10,6,0,0,6,0,0,0,10,7,7,0,0,0,4,2,6,4,0,0,0,4,
0:2:13,182.0996,Cow,10,5,0,0,5,0,0,0,10,7,7,0,0,0,3,2,6,4,0,0,0,5,
0:2:30,215.6022,Cow,10,5,0,0,0,5,0,0,10,7,7,5,0,0,3,2,6,4,0,0,0,5,
0:2:30,216.2985,Cow,10,4,0,0,0,4,0,0,10,7,7,5,0,0,3,1,6,4,0,0,0,6,
0:2:58,272.3503,Cow,11,5,1,0,0,4,0,0,11,7,7,5,0,0,4,1,7,4,0,0,0,6,
0:3:17,310.6918,Cow,11,4,1,0,0,3,0,0,11,7,7,5,0,0,4,0,7,4,0,0,0,7,
0:3:25,326.1178,Cow,11,4,1,0,0,0,3,0,11,7,7,5,3,0,4,0,7,4,0,0,0,7,
0:3:47,369.8826,Cow,11,4,0,1,0,0,3,0,11,8,7,5,3,0,4,0,7,4,0,0,0,7,
0:4:9,415.3827,Cow,11,4,0,0,1,0,3,0,11,8,8,5,3,0,4,0,7,4,0,0,0,7,
0:4:45,486.841,Cow,11,4,0,0,0,1,3,0,11,8,8,6,3,0,4,0,7,4,0,0,0,7,
0:4:46,488.5653,Cow,11,4,0,0,0,1,0,3,11,8,8,6,3,3,4,0,7,4,0,0,0,7,
0:4:46,489.0279,Cow,11,1,0,0,0,1,0,0,11,8,8,6,3,3,1,0,7,4,0,0,3,7,
0:5:40,597.3455,Cow,11,1,0,0,0,0,1,0,11,8,8,6,4,3,1,0,7,4,0,0,3,7,
0:7:2,759.8394,Cow,11,1,0,0,0,0,0,1,11,8,8,6,4,4,1,0,7,4,0,0,3,7,
0:7:2,760.3158,Cow,11,0,0,0,0,0,0,0,11,8,8,6,4,4,0,0,7,4,0,0,4,7,
