System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
0:0:42,1.207048,Dog,6,6,6,0,0,0,0,0,6,0,0,0,0,0,4,2,4,2,0,0,0,0,
0:1:24,83.59389,Dog,6,6,0,6,0,0,0,0,6,6,0,0,0,0,4,2,4,2,0,0,0,0,
0:1:43,122.158,Dog,6,6,0,0,6,0,0,0,6,6,6,0,0,0,4,2,4,2,0,0,0,0,
0:2:13,182.6904,Dog,6,6,0,0,0,6,0,0,6,6,6,6,0,0,4,2,4,2,0,0,0,0,
0:2:22,200.9779,Dog,6,3,0,0,0,3,0,0,6,6,6,6,0,0,2,1,4,2,1,2,0,0,
0:3:0,276.1224,Dog,6,3,0,0,0,0,3,0,6,6,6,6,3,0,2,1,4,2,1,2,0,0,
0:3:30,336.9379,Dog,7,4,1,0,0,0,3,0,7,6,6,6,3,0,2,2,4,3,1,2,0,0,
0:4:9,413.6099,Dog,7,4,1,0,0,0,0,3,7,6,6,6,3,3,2,2,4,3,1,2,0,0,
0:4:9,415.0601,Dog,7,3,1,0,0,0,0,2,7,6,6,6,3,3,2,1,4,3,1,2,1,0,
0:4:10,416.4843,Dog,7,2,1,0,0,0,0,1,7,6,6,6,3,3,1,1,4,3,1,2,1,1,
0:4:11,419.4633,Dog,7,2,0,1,0,0,0,1,7,7,6,6,3,3,1,1,4,3,1,2,1,1,
0:4:12,420.0325,Dog,7,1,0,1,0,0,0,0,7,7,6,6,3,3,0,1,4,3,1,2,2,1,
0:4:31,457.9519,Dog,7,1,0,0,1,0,0,0,7,7,7,6,3,3,0,1,4,3,1,2,2,1,
0:4:34,464.0972,Dog,7,0,0,0,0,0,0,0,7,7,7,6,3,3,0,0,4,3,1,3,2,1,
