System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
0:0:42,1.207048,Chicken,10,10,10,0,0,0,0,0,10,0,0,0,0,0,3,7,3,7,0,0,0,0,
0:0:44,3.885304,Chicken,10,9,9,0,0,0,0,0,10,0,0,0,0,0,3,6,3,7,0,0,0,1,
0:1:2,41.0982,Chicken,10,9,0,9,0,0,0,0,10,9,0,0,0,0,3,6,3,7,0,0,0,1,
0:1:16,68.51123,Chicken,10,8,0,8,0,0,0,0,10,9,0,0,0,0,3,5,3,7,0,0,0,2,
0:1:22,79.56419,Chicken,10,7,0,7,0,0,0,0,10,9,0,0,0,0,2,5,3,7,0,0,0,3,
0:1:22,81.11796,Chicken,10,7,0,0,7,0,0,0,10,9,7,0,0,0,2,5,3,7,0,0,0,3,
0:1:42,121.1857,Chicken,10,7,0,0,0,7,0,0,10,9,7,7,0,0,2,5,3,7,0,0,0,3,
0:2:7,170.3438,Chicken,10,4,0,0,0,4,0,0,10,9,7,7,0,0,1,3,3,7,3,0,0,3,
0:2:9,175.2066,Chicken,10,3,0,0,0,3,0,0,10,9,7,7,0,0,1,2,3,7,4,0,0,3,
0:2:11,179.5453,Chicken,10,2,0,0,0,2,0,0,10,9,7,7,0,0,0,2,3,7,5,0,0,3,
0:2:22,201.1679,Chicken,10,2,0,0,0,0,2,0,10,9,7,7,2,0,0,2,3,7,5,0,0,3,
0:2:40,236.058,Chicken,10,1,0,0,0,0,1,0,10,9,7,7,2,0,0,1,3,7,6,0,0,3,
0:3:12,301.1428,Chicken,10,1,0,0,0,0,0,1,10,9,7,7,2,1,0,1,3,7,6,0,0,3,
0:3:13,302.0234,Chicken,10,0,0,0,0,0,0,0,10,9,7,7,2,1,0,0,3,7,6,0,1,3,
