System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
0:0:42,1.207048,Pig,10,10,10,0,0,0,0,0,10,0,0,0,0,0,2,8,2,8,0,0,0,0,
0:0:43,3.35292,Pig,10,9,9,0,0,0,0,0,10,0,0,0,0,0,2,7,2,8,0,0,0,1,
0:1:1,38.89939,Pig,10,8,8,0,0,0,0,0,10,0,0,0,0,0,2,6,2,8,0,0,0,2,
0:1:20,76.11865,Pig,10,8,0,8,0,0,0,0,10,8,0,0,0,0,2,6,2,8,0,0,0,2,
0:1:37,109.8555,Pig,10,7,0,7,0,0,0,0,10,8,0,0,0,0,2,5,2,8,0,0,0,3,
0:1:37,111.0976,Pig,10,7,0,0,7,0,0,0,10,8,7,0,0,0,2,5,2,8,0,0,0,3,
0:1:38,112.2032,Pig,10,6,0,0,6,0,0,0,10,8,7,0,0,0,2,4,2,8,0,0,0,4,
0:1:52,140.6703,Pig,10,5,0,0,5,0,0,0,10,8,7,0,0,0,2,3,2,8,0,0,0,5,
0:2:5,166.1718,Pig,10,5,0,0,0,5,0,0,10,8,7,5,0,0,2,3,2,8,0,0,0,5,
0:2:47,251.0823,Pig,10,5,0,0,0,0,5,0,10,8,7,5,5,0,2,3,2,8,0,0,0,5,
0:3:21,318.1049,Pig,10,4,0,0,0,0,4,0,10,8,7,5,5,0,1,3,2,8,0,0,0,6,
0:3:50,376.0894,Pig,10,4,0,0,0,0,0,4,10,8,7,5,5,4,1,3,2,8,0,0,0,6,
0:3:50,377.0375,Pig,10,3,0,0,0,0,0,3,10,8,7,5,5,4,1,2,2,8,0,0,1,6,
0:3:52,380.0523,Pig,10,1,0,0,0,0,0,1,10,8,7,5,5,4,1,0,2,8,0,0,3,6,
0:3:52,381.0638,Pig,10,0,0,0,0,0,0,0,10,8,7,5,5,4,0,0,2,8,0,0,4,6,
