System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
0:0:42,1.207048,Fox,6,6,6,0,0,0,0,0,6,0,0,0,0,0,2,4,2,4,0,0,0,0,
0:1:24,83.59389,Fox,6,6,0,6,0,0,0,0,6,6,0,0,0,0,2,4,2,4,0,0,0,0,
0:1:43,122.158,Fox,6,6,0,0,6,0,0,0,6,6,6,0,0,0,2,4,2,4,0,0,0,0,
0:2:8,171.8153,Fox,8,8,2,0,6,0,0,0,8,6,6,0,0,0,3,5,3,5,0,0,0,0,
0:2:9,174.8317,Fox,10,10,4,0,6,0,0,0,10,6,6,0,0,0,5,5,5,5,0,0,0,0,
0:2:13,182.6904,Fox,10,10,4,0,0,6,0,0,10,6,6,6,0,0,5,5,5,5,0,0,0,0,
0:2:22,200.9779,Fox,10,7,4,0,0,3,0,0,10,6,6,6,0,0,4,3,5,5,1,2,0,0,
0:2:43,243.2529,Fox,10,6,4,0,0,2,0,0,10,6,6,6,0,0,3,3,5,5,1,3,0,0,
0:2:49,254.3667,Fox,10,6,2,2,0,2,0,0,10,8,6,6,0,0,3,3,5,5,1,3,0,0,
0:2:50,257.3765,Fox,10,6,0,4,0,2,0,0,10,10,6,6,0,0,3,3,5,5,1,3,0,0,
0:3:0,276.1224,Fox,10,6,0,4,0,0,2,0,10,10,6,6,2,0,3,3,5,5,1,3,0,0,
0:3:8,292.8055,Fox,10,6,0,2,2,0,2,0,10,10,8,6,2,0,3,3,5,5,1,3,0,0,
0:3:10,295.8466,Fox,10,6,0,0,4,0,2,0,10,10,10,6,2,0,3,3,5,5,1,3,0,0,
0:3:11,298.9955,Fox,10,4,0,0,2,0,2,0,10,10,10,6,2,0,2,2,5,5,1,5,0,0,
0:3:13,302.0234,Fox,10,2,0,0,0,0,2,0,10,10,10,6,2,0,0,2,5,5,2,6,0,0,
0:4:9,413.6099,Fox,10,2,0,0,0,0,0,2,10,10,10,6,2,2,0,2,5,5,2,6,0,0,
0:4:9,414.0201,Fox,10,1,0,0,0,0,0,1,10,10,10,6,2,2,0,1,5,5,2,6,1,0,
0:4:10,416.0581,Fox,10,0,0,0,0,0,0,0,10,10,10,6,2,2,0,0,5,5,2,6,2,0,
