System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
21:48:35,1627.26,Cow,21,0,0,0,0,0,0,0,21,19,18,18,18,17,0,0,9,12,2,0,17,2,
22:0:38,614.8764,Cow,12,1,0,0,0,1,0,0,12,11,10,7,6,5,0,1,4,8,5,0,5,1,
22:16:17,713.0405,Cow,12,0,0,0,0,0,0,0,12,10,10,6,5,4,0,0,6,6,3,1,4,4,
22:21:43,494.0717,Cow,10,0,0,0,0,0,0,0,10,9,9,5,4,4,0,0,8,2,2,0,4,4,

22:50:9,1272.298,Cow,19,0,0,0,0,0,0,0,19,18,16,14,14,14,0,0,7,12,4,0,14,1,
22:9:17,617.3083,Cow,12,0,0,0,0,0,0,0,12,12,10,5,4,4,0,0,6,6,6,0,4,2,
22:58:59,894.5698,Cow,11,0,0,0,0,0,0,0,11,9,9,7,7,7,0,0,5,6,1,0,7,3,
23:25:59,859.9694,Cow,11,0,0,0,0,0,0,0,11,9,9,5,4,3,0,0,5,6,4,0,3,4,
23:32:36,489.0299,Cow,10,0,0,0,0,0,0,0,10,8,8,6,5,2,0,0,3,7,3,0,2,5,

