System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
21:35:47,379.041,Pig,10,0,0,0,0,0,0,0,10,8,8,7,4,3,0,0,6,4,2,1,3,4,
21:58:38,378.0237,Pig,14,0,0,0,0,0,0,0,14,11,11,6,4,3,0,0,4,10,5,1,3,5,
22:13:30,378.0708,Pig,10,0,0,0,0,0,0,0,10,8,7,6,2,2,0,0,7,3,3,0,2,5,
22:22:31,589.6813,Pig,14,0,0,0,0,0,0,0,14,11,11,7,3,3,0,0,7,7,3,3,3,5,
22:28:31,572.2097,Pig,14,0,0,0,0,0,0,0,14,12,12,9,4,4,0,0,8,6,6,1,4,3,
22:47:29,897.9622,Pig,26,0,0,0,0,0,0,0,26,24,23,13,12,11,0,0,12,14,9,0,11,6,
22:7:19,382.0968,Pig,14,0,0,0,0,0,0,0,14,13,13,10,4,3,0,0,9,5,4,2,3,5,
22:57:26,738.8274,Pig,34,0,0,0,0,0,0,0,34,34,33,14,11,10,0,0,19,15,20,0,10,4,
23:27:12,1002.456,Pig,110,80,20,12,24,10,14,0,110,90,78,47,32,18,36,44,55,55,8,1,18,3,
23:31:44,385.0552,Pig,10,0,0,0,0,0,0,0,10,9,7,6,3,3,0,0,6,4,2,1,3,4,

