System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
16:50:32,1.212656,Dog,6,6,6,0,0,0,0,0,6,0,0,0,0,0,3,3,3,3,0,0,0,0,
16:51:13,83.57661,Dog,6,6,0,6,0,0,0,0,6,6,0,0,0,0,3,3,3,3,0,0,0,0,
16:51:33,122.0867,Dog,6,6,0,0,6,0,0,0,6,6,6,0,0,0,3,3,3,3,0,0,0,0,
16:51:44,144.8705,Dog,6,5,0,0,5,0,0,0,6,6,6,0,0,0,3,2,3,3,0,0,0,1,
16:52:3,182.5539,Dog,6,5,0,0,0,5,0,0,6,6,6,5,0,0,3,2,3,3,0,0,0,1,
16:52:4,184.7446,Dog,7,6,1,0,0,5,0,0,7,6,6,5,0,0,4,2,4,3,0,0,0,1,
16:52:12,200.9907,Dog,7,5,1,0,0,4,0,0,7,6,6,5,0,0,3,2,4,3,1,0,0,1,
16:52:44,264.8969,Dog,7,4,1,0,0,3,0,0,7,6,6,5,0,0,2,2,4,3,1,1,0,1,
16:52:45,267.2509,Dog,7,4,0,1,0,3,0,0,7,7,6,5,0,0,2,2,4,3,1,1,0,1,
16:52:50,276.0667,Dog,7,4,0,1,0,0,3,0,7,7,6,5,3,0,2,2,4,3,1,1,0,1,
16:52:55,287.3166,Dog,7,3,0,1,0,0,2,0,7,7,6,5,3,0,2,1,4,3,1,2,0,1,
16:53:4,305.7323,Dog,7,3,0,0,1,0,2,0,7,7,7,5,3,0,2,1,4,3,1,2,0,1,
16:53:8,311.9196,Dog,7,2,0,0,0,0,2,0,7,7,7,5,3,0,1,1,4,3,1,3,0,1,
16:53:27,349.8766,Dog,7,1,0,0,0,0,1,0,7,7,7,5,3,0,1,0,4,3,1,3,0,2,
16:53:58,413.5636,Dog,7,1,0,0,0,0,0,1,7,7,7,5,3,1,1,0,4,3,1,3,0,2,
16:54:0,416.0386,Dog,7,0,0,0,0,0,0,0,7,7,7,5,3,1,0,0,4,3,1,3,1,2,
