System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
16:50:32,1.212656,Lion,6,6,6,0,0,0,0,0,6,0,0,0,0,0,5,1,5,1,0,0,0,0,
16:51:17,91.0905,Lion,6,6,0,6,0,0,0,0,6,6,0,0,0,0,5,1,5,1,0,0,0,0,
16:51:38,133.1014,Lion,6,6,0,0,6,0,0,0,6,6,6,0,0,0,5,1,5,1,0,0,0,0,
16:52:11,199.0875,Lion,6,6,0,0,0,6,0,0,6,6,6,6,0,0,5,1,5,1,0,0,0,0,
16:52:36,248.8712,Lion,7,7,1,0,0,6,0,0,7,6,6,6,0,0,6,1,6,1,0,0,0,0,
16:53:2,301.0564,Lion,7,7,1,0,0,0,6,0,7,6,6,6,6,0,6,1,6,1,0,0,0,0,
16:53:10,317.4792,Lion,8,8,2,0,0,0,6,0,8,6,6,6,6,0,7,1,7,1,0,0,0,0,
16:53:21,338.864,Lion,8,8,1,1,0,0,6,0,8,7,6,6,6,0,7,1,7,1,0,0,0,0,
16:53:42,380.9026,Lion,8,8,1,0,1,0,6,0,8,7,7,6,6,0,7,1,7,1,0,0,0,0,
16:53:48,393.7117,Lion,8,7,1,0,1,0,5,0,8,7,7,6,6,0,6,1,7,1,0,1,0,0,
16:53:55,407.5193,Lion,8,7,0,1,1,0,5,0,8,8,7,6,6,0,6,1,7,1,0,1,0,0,
16:54:15,446.8576,Lion,8,7,0,1,0,1,5,0,8,8,7,7,6,0,6,1,7,1,0,1,0,0,
16:54:16,449.476,Lion,8,7,0,0,1,1,5,0,8,8,8,7,6,0,6,1,7,1,0,1,0,0,
16:54:17,451.0552,Lion,8,7,0,0,1,1,0,5,8,8,8,7,6,5,6,1,7,1,0,1,0,0,
16:54:18,452.0154,Lion,8,4,0,0,1,1,0,2,8,8,8,7,6,5,3,1,7,1,0,1,3,0,
16:54:18,452.4827,Lion,9,5,1,0,1,1,0,2,9,8,8,7,6,5,3,2,7,2,0,1,3,0,
16:54:18,453.0297,Lion,9,4,1,0,1,1,0,1,9,8,8,7,6,5,3,1,7,2,0,1,4,0,
16:54:20,456.0286,Lion,9,3,1,0,1,1,0,0,9,8,8,7,6,5,2,1,7,2,0,1,5,0,
16:54:27,471.2937,Lion,9,2,1,0,1,0,0,0,9,8,8,7,6,5,1,1,7,2,0,2,5,0,
16:54:49,515.4808,Lion,9,2,1,0,0,1,0,0,9,8,8,8,6,5,1,1,7,2,0,2,5,0,
16:55:3,542.4877,Lion,9,2,0,1,0,1,0,0,9,9,8,8,6,5,1,1,7,2,0,2,5,0,
16:55:3,543.6108,Lion,9,1,0,1,0,0,0,0,9,9,8,8,6,5,0,1,7,2,0,3,5,0,
16:55:22,581.301,Lion,9,0,0,0,0,0,0,0,9,9,8,8,6,5,0,0,7,2,0,4,5,0,
