System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
5:17:4,1.201551,Dog,6,6,6,0,0,0,0,0,6,0,0,0,0,0,2,4,2,4,0,0,0,0,
5:17:45,83.59245,Dog,6,6,0,6,0,0,0,0,6,6,0,0,0,0,2,4,2,4,0,0,0,0,
5:18:5,122.0812,Dog,6,6,0,0,6,0,0,0,6,6,6,0,0,0,2,4,2,4,0,0,0,0,
5:18:35,182.6371,Dog,6,6,0,0,0,6,0,0,6,6,6,6,0,0,2,4,2,4,0,0,0,0,
5:18:44,201.0126,Dog,6,4,0,0,0,4,0,0,6,6,6,6,0,0,1,3,2,4,0,2,0,0,
5:19:22,276.0616,Dog,6,4,0,0,0,0,4,0,6,6,6,6,4,0,1,3,2,4,0,2,0,0,
5:19:33,299.1675,Dog,6,3,0,0,0,0,3,0,6,6,6,6,4,0,0,3,2,4,0,3,0,0,
5:19:37,306.6892,Dog,6,2,0,0,0,0,2,0,6,6,6,6,4,0,0,2,2,4,0,4,0,0,
5:20:12,377.0935,Dog,6,1,0,0,0,0,1,0,6,6,6,6,4,0,0,1,2,4,0,5,0,0,
5:20:30,413.6281,Dog,6,1,0,0,0,0,0,1,6,6,6,6,4,1,0,1,2,4,0,5,0,0,
5:21:11,493.8595,Dog,6,0,0,0,0,0,0,0,6,6,6,6,4,1,0,0,2,4,0,5,1,0,
