System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
5:17:4,1.201551,Lion,4,4,4,0,0,0,0,0,4,0,0,0,0,0,2,2,2,2,0,0,0,0,
5:17:49,91.1041,Lion,4,4,0,4,0,0,0,0,4,4,0,0,0,0,2,2,2,2,0,0,0,0,
5:18:10,133.1084,Lion,4,4,0,0,4,0,0,0,4,4,4,0,0,0,2,2,2,2,0,0,0,0,
5:18:43,199.0743,Lion,4,4,0,0,0,4,0,0,4,4,4,4,0,0,2,2,2,2,0,0,0,0,
5:18:49,210.2245,Lion,4,3,0,0,0,3,0,0,4,4,4,4,0,0,2,1,2,2,1,0,0,0,
5:19:34,301.1035,Lion,4,3,0,0,0,0,3,0,4,4,4,4,3,0,2,1,2,2,1,0,0,0,
5:20:49,451.1091,Lion,4,3,0,0,0,0,0,3,4,4,4,4,3,3,2,1,2,2,1,0,0,0,
5:21:34,541.4025,Lion,4,2,0,0,0,0,0,2,4,4,4,4,3,3,1,1,2,2,1,0,1,0,
5:21:49,571.5298,Lion,4,1,0,0,0,0,0,1,4,4,4,4,3,3,1,0,2,2,1,0,2,0,
5:21:54,581.5373,Lion,4,0,0,0,0,0,0,0,4,4,4,4,3,3,0,0,2,2,1,0,3,0,
