System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
5:17:4,1.201551,Pig,8,8,8,0,0,0,0,0,8,0,0,0,0,0,3,5,3,5,0,0,0,0,
5:17:42,76.08521,Pig,8,8,0,8,0,0,0,0,8,8,0,0,0,0,3,5,3,5,0,0,0,0,
5:17:59,111.1433,Pig,8,8,0,0,8,0,0,0,8,8,8,0,0,0,3,5,3,5,0,0,0,0,
5:18:9,130.5902,Pig,8,7,0,0,7,0,0,0,8,8,8,0,0,0,3,4,3,5,0,0,0,1,
5:18:27,166.0877,Pig,8,7,0,0,0,7,0,0,8,8,8,7,0,0,3,4,3,5,0,0,0,1,
5:18:34,180.6837,Pig,8,4,0,0,0,4,0,0,8,8,8,7,0,0,2,2,3,5,3,0,0,1,
5:19:9,251.0819,Pig,8,4,0,0,0,0,4,0,8,8,8,7,4,0,2,2,3,5,3,0,0,1,
5:19:22,277.0144,Pig,12,8,4,0,0,0,4,0,12,8,8,7,4,0,5,3,6,6,3,0,0,1,
5:20:0,352.0445,Pig,12,8,0,4,0,0,4,0,12,12,8,7,4,0,5,3,6,6,3,0,0,1,
5:20:12,376.0562,Pig,12,8,0,4,0,0,0,4,12,12,8,7,4,4,5,3,6,6,3,0,0,1,
5:20:13,378.9608,Pig,16,12,4,4,0,0,0,4,16,12,8,7,4,4,7,5,8,8,3,0,0,1,
5:20:17,387.0575,Pig,16,12,4,0,4,0,0,4,16,12,12,7,4,4,7,5,8,8,3,0,0,1,
5:20:27,406.1208,Pig,16,11,4,0,4,0,0,3,16,12,12,7,4,4,6,5,8,8,3,0,1,1,
5:20:37,426.1707,Pig,16,10,4,0,4,0,0,2,16,12,12,7,4,4,5,5,8,8,3,0,2,1,
5:20:42,436.2191,Pig,16,9,4,0,4,0,0,1,16,12,12,7,4,4,5,4,8,8,3,0,3,1,
5:20:42,437.6336,Pig,16,8,4,0,3,0,0,1,16,12,12,7,4,4,4,4,8,8,3,0,3,2,
5:20:45,442.0042,Pig,16,8,4,0,0,3,0,1,16,12,12,10,4,4,4,4,8,8,3,0,3,2,
5:20:45,442.9194,Pig,20,12,8,0,0,3,0,1,20,12,12,10,4,4,6,6,10,10,3,0,3,2,
5:20:50,453.2139,Pig,20,11,8,0,0,2,0,1,20,12,12,10,4,4,6,5,10,10,3,0,3,3,
5:20:51,453.9615,Pig,20,11,4,4,0,2,0,1,20,16,12,10,4,4,6,5,10,10,3,0,3,3,
5:21:8,488.9996,Pig,20,11,4,0,4,2,0,1,20,16,16,10,4,4,6,5,10,10,3,0,3,3,
5:21:22,516.3986,Pig,20,10,4,0,4,2,0,0,20,16,16,10,4,4,6,4,10,10,3,0,4,3,
5:21:23,517.9116,Pig,20,10,0,4,4,2,0,0,20,20,16,10,4,4,6,4,10,10,3,0,4,3,
5:21:27,527.0403,Pig,20,10,0,4,4,0,2,0,20,20,16,10,6,4,6,4,10,10,3,0,4,3,
