System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
21:22:15,1.21375,Dog,6,6,6,0,0,0,0,0,6,0,0,0,0,0,2,4,2,4,0,0,0,0,
21:22:31,33.93298,Dog,6,5,5,0,0,0,0,0,6,0,0,0,0,0,2,3,2,4,0,0,0,1,
21:22:56,83.61135,Dog,6,5,0,5,0,0,0,0,6,5,0,0,0,0,2,3,2,4,0,0,0,1,
21:23:15,122.1155,Dog,6,5,0,0,5,0,0,0,6,5,5,0,0,0,2,3,2,4,0,0,0,1,
21:23:41,173.8747,Dog,7,6,1,0,5,0,0,0,7,5,5,0,0,0,2,4,2,5,0,0,0,1,
21:23:46,182.6342,Dog,7,6,1,0,0,5,0,0,7,5,5,5,0,0,2,4,2,5,0,0,0,1,
21:23:55,201.042,Dog,7,1,1,0,0,0,0,0,7,5,5,5,0,0,0,1,2,5,0,5,0,1,
21:24:23,256.3709,Dog,7,1,0,1,0,0,0,0,7,6,5,5,0,0,0,1,2,5,0,5,0,1,
21:24:42,294.8485,Dog,7,1,0,0,1,0,0,0,7,6,6,5,0,0,0,1,2,5,0,5,0,1,
21:25:8,347.385,Dog,7,0,0,0,0,0,0,0,7,6,6,5,0,0,0,0,2,5,0,6,0,1,
