System Time:,Simulation Time:,VegetableType:,CurrentNumber:,
14:42:43,1779.502,Grain,72,
14:42:46,1789.56,Grain,71,
14:42:50,1799.687,Grain,70,
14:42:53,1809.794,Grain,69,
14:42:56,1819.853,Grain,69,
14:43:0,1829.883,Grain,69,
14:43:3,1840.037,Grain,68,
14:43:6,1850.04,Grain,67,
14:43:10,1860.112,Grain,68,
14:43:13,1870.116,Grain,69,
14:43:16,1880.22,Grain,70,
14:43:20,1890.281,Grain,70,
14:43:23,1900.444,Grain,66,
14:43:26,1910.454,Grain,66,
14:43:30,1920.467,Grain,67,
14:43:33,1930.575,Grain,66,
14:43:37,1940.747,Grain,63,
14:43:40,1950.809,Grain,62,
14:43:43,1960.81,Grain,60,
14:43:47,1970.997,Grain,61,
14:43:50,1981.055,Grain,62,
14:43:53,1991.175,Grain,61,
14:43:57,2001.239,Grain,61,
14:44:0,2011.326,Grain,62,
14:44:3,2021.457,Grain,62,
14:44:7,2031.59,Grain,61,
14:44:10,2041.738,Grain,60,
14:44:14,2051.934,Grain,60,
14:44:17,2061.977,Grain,61,
14:44:20,2072.156,Grain,61,
14:44:24,2082.281,Grain,60,
14:44:27,2092.399,Grain,59,
14:44:31,2102.463,Grain,59,
14:44:34,2112.584,Grain,58,
14:44:37,2122.61,Grain,54,
14:44:41,2132.731,Grain,54,
14:44:44,2142.835,Grain,54,
14:44:47,2152.852,Grain,53,
14:44:51,2163.08,Grain,53,
14:44:54,2173.234,Grain,54,
14:44:58,2183.307,Grain,52,
14:45:1,2193.414,Grain,48,
14:45:5,2203.507,Grain,47,
14:45:8,2213.67,Grain,43,
14:45:11,2223.806,Grain,44,
14:45:15,2234.078,Grain,44,
14:45:18,2244.083,Grain,41,
14:45:22,2254.338,Grain,41,
14:45:25,2264.453,Grain,39,
14:45:29,2274.552,Grain,38,
14:45:32,2284.667,Grain,37,
14:45:36,2294.821,Grain,35,
14:45:39,2305.02,Grain,36,
14:45:43,2315.22,Grain,36,
14:45:47,2325.3,Grain,34,
14:45:51,2335.492,Grain,34,
14:45:54,2345.736,Grain,35,
14:45:59,2355.936,Grain,33,
14:46:3,2366.12,Grain,32,
14:46:7,2376.32,Grain,30,
14:46:12,2386.52,Grain,30,
14:46:16,2396.72,Grain,29,
14:46:20,2406.92,Grain,24,
14:46:25,2417.067,Grain,22,
14:46:29,2427.267,Grain,23,
14:46:34,2437.467,Grain,22,
14:46:39,2447.667,Grain,21,
14:46:44,2457.863,Grain,20,
14:46:49,2468.143,Grain,18,
14:46:54,2478.26,Grain,18,
14:46:58,2488.36,Grain,14,
14:47:3,2498.543,Grain,15,
14:47:8,2508.678,Grain,16,
14:47:13,2518.854,Grain,17,
14:47:18,2529.054,Grain,17,
14:47:24,2539.082,Grain,16,
14:47:30,2549.282,Grain,16,
14:47:35,2559.475,Grain,16,
14:47:41,2569.675,Grain,16,
14:47:47,2579.875,Grain,14,
14:47:52,2590.075,Grain,14,
14:47:57,2600.14,Grain,13,
14:48:3,2610.245,Grain,12,
14:48:8,2620.445,Grain,12,
14:48:13,2630.498,Grain,13,
14:48:19,2640.551,Grain,13,
14:48:25,2650.68,Grain,13,
14:48:31,2660.931,Grain,13,
14:48:37,2671.131,Grain,14,
14:48:43,2681.331,Grain,15,
14:48:49,2691.531,Grain,15,
14:48:55,2701.731,Grain,16,
14:49:0,2711.804,Grain,16,
14:49:5,2722.096,Grain,16,
14:49:11,2732.296,Grain,16,
14:49:17,2742.401,Grain,16,
14:49:23,2752.525,Grain,17,
14:49:29,2762.725,Grain,18,
14:49:34,2772.971,Grain,18,
14:49:39,2783.098,Grain,18,
14:49:44,2793.28,Grain,19,
14:49:49,2803.374,Grain,18,
14:49:54,2813.402,Grain,19,
14:49:59,2823.635,Grain,19,
14:50:4,2833.685,Grain,19,
14:50:9,2843.885,Grain,19,
14:50:14,2854.104,Grain,20,
14:50:19,2864.196,Grain,21,
14:50:23,2874.256,Grain,21,
14:50:28,2884.397,Grain,20,
14:50:33,2894.473,Grain,21,
14:50:38,2904.668,Grain,21,
14:50:43,2914.864,Grain,21,
14:50:47,2925.142,Grain,20,
14:50:52,2935.209,Grain,21,
14:50:56,2945.333,Grain,22,
14:51:1,2955.533,Grain,23,
14:51:6,2965.622,Grain,24,
14:51:10,2975.725,Grain,24,
14:51:15,2985.853,Grain,24,
14:51:19,2995.922,Grain,24,
14:51:24,3006.122,Grain,24,
14:51:27,3016.298,Grain,24,
14:51:31,3026.302,Grain,22,
14:51:35,3036.512,Grain,21,
14:51:40,3046.779,Grain,21,
14:51:44,3056.915,Grain,22,
14:51:48,3067.095,Grain,22,
14:51:52,3077.295,Grain,21,
14:51:56,3087.496,Grain,22,
14:52:0,3097.552,Grain,22,
14:52:3,3107.552,Grain,22,
14:52:7,3117.73,Grain,22,
14:52:11,3127.913,Grain,21,
14:52:16,3138.029,Grain,19,
14:52:20,3148.162,Grain,20,
14:52:24,3158.459,Grain,20,
14:52:29,3168.731,Grain,21,
14:52:33,3178.839,Grain,21,
14:52:37,3188.941,Grain,22,
14:52:41,3198.97,Grain,21,
14:52:45,3209.229,Grain,20,
14:52:49,3219.429,Grain,21,
14:52:53,3229.642,Grain,22,
14:52:58,3239.842,Grain,23,
14:53:1,3249.896,Grain,24,
14:53:5,3260.095,Grain,24,
14:53:9,3270.264,Grain,25,
14:53:13,3280.427,Grain,26,
14:53:17,3290.529,Grain,27,
14:53:20,3300.597,Grain,28,
14:53:24,3310.813,Grain,27,
14:53:28,3320.974,Grain,25,
14:53:32,3331.117,Grain,26,
14:53:36,3341.361,Grain,26,
14:53:40,3351.561,Grain,26,
14:53:44,3361.713,Grain,27,
14:53:47,3371.893,Grain,27,
14:53:51,3382.096,Grain,28,
14:53:55,3392.267,Grain,29,
14:53:59,3402.513,Grain,28,
14:54:3,3412.783,Grain,29,
14:54:7,3422.789,Grain,28,
14:54:11,3432.844,Grain,28,
14:54:14,3443.144,Grain,28,
14:54:18,3453.23,Grain,28,
14:54:22,3463.412,Grain,29,
14:54:26,3473.589,Grain,30,
14:54:30,3483.789,Grain,30,
14:54:34,3493.894,Grain,30,
14:54:37,3504.094,Grain,29,
14:54:41,3514.112,Grain,30,
14:54:45,3524.314,Grain,30,
14:54:49,3534.514,Grain,30,
14:54:52,3544.518,Grain,30,
14:54:56,3554.702,Grain,29,
14:55:0,3564.731,Grain,29,
14:55:3,3575.028,Grain,29,
14:55:7,3585.056,Grain,30,
14:55:12,3595.256,Grain,30,
14:55:15,3605.531,Grain,30,
14:55:19,3615.574,Grain,30,
14:55:24,3625.719,Grain,27,
14:55:28,3635.866,Grain,28,
14:55:32,3646.16,Grain,29,
14:55:36,3656.36,Grain,28,
14:55:40,3666.451,Grain,29,
14:55:43,3676.475,Grain,29,
14:55:47,3686.607,Grain,30,
14:55:51,3696.775,Grain,29,
14:55:55,3706.858,Grain,28,
14:55:58,3716.926,Grain,29,
14:56:2,3726.981,Grain,29,
14:56:6,3737.114,Grain,30,
14:56:10,3747.2,Grain,31,
14:56:14,3757.303,Grain,32,
14:56:18,3767.381,Grain,33,
14:56:22,3777.524,Grain,33,
14:56:27,3787.609,Grain,31,
14:56:31,3797.666,Grain,31,
14:56:35,3807.719,Grain,32,
14:56:40,3817.982,Grain,33,
14:56:44,3828.05,Grain,34,
14:56:49,3838.142,Grain,35,
14:56:53,3848.406,Grain,36,
14:56:57,3858.552,Grain,35,
14:57:2,3868.752,Grain,36,
14:57:6,3878.833,Grain,37,
14:57:10,3888.91,Grain,37,
14:57:15,3899.11,Grain,36,
14:57:19,3909.274,Grain,37,
14:57:23,3919.367,Grain,37,
14:57:27,3929.537,Grain,37,
14:57:32,3939.737,Grain,38,
14:57:36,3949.846,Grain,38,
14:57:40,3960.046,Grain,39,
14:57:44,3970.221,Grain,40,
14:57:49,3980.394,Grain,40,
14:57:53,3990.434,Grain,41,
14:57:57,4000.668,Grain,41,
14:58:2,4010.772,Grain,42,
14:58:5,4020.808,Grain,42,
14:58:10,4030.998,Grain,43,
14:58:14,4041.171,Grain,44,
14:58:18,4051.438,Grain,44,
14:58:22,4061.5,Grain,43,
14:58:26,4071.782,Grain,43,
14:58:30,4081.928,Grain,42,
14:58:34,4092.005,Grain,43,
14:58:38,4102.205,Grain,44,
14:58:42,4112.405,Grain,45,
14:58:46,4122.604,Grain,44,
14:58:50,4132.751,Grain,45,
14:58:54,4142.891,Grain,45,
14:58:58,4152.95,Grain,45,
14:59:2,4163.15,Grain,45,
14:59:6,4173.16,Grain,46,
14:59:10,4183.399,Grain,46,
14:59:14,4193.522,Grain,46,
14:59:17,4203.75,Grain,47,
14:59:22,4213.95,Grain,47,
14:59:25,4224.105,Grain,48,
14:59:29,4234.155,Grain,49,
14:59:33,4244.29,Grain,49,
14:59:36,4254.302,Grain,49,
14:59:40,4264.494,Grain,47,
14:59:44,4274.627,Grain,48,
14:59:48,4284.82,Grain,48,
14:59:51,4294.863,Grain,48,
14:59:56,4305.063,Grain,46,
14:59:59,4315.257,Grain,47,
15:0:3,4325.423,Grain,48,
