System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
18:53:25,1.207964,Chicken,6,6,6,0,0,0,0,0,6,0,0,0,0,0,3,3,3,3,0,0,0,0,
18:53:42,36.66127,Chicken,6,5,5,0,0,0,0,0,6,0,0,0,0,0,2,3,3,3,0,0,0,1,
18:53:44,41.11222,Chicken,6,5,0,5,0,0,0,0,6,5,0,0,0,0,2,3,3,3,0,0,0,1,
18:54:4,81.1026,Chicken,6,5,0,0,5,0,0,0,6,5,5,0,0,0,2,3,3,3,0,0,0,1,
18:54:24,121.1053,Chicken,6,5,0,0,0,5,0,0,6,5,5,5,0,0,2,3,3,3,0,0,0,1,
18:54:49,170.369,Chicken,6,1,0,0,0,1,0,0,6,5,5,5,0,0,0,1,3,3,3,1,0,1,
18:55:4,201.083,Chicken,6,1,0,0,0,0,1,0,6,5,5,5,1,0,0,1,3,3,3,1,0,1,
18:55:35,262.1772,Chicken,6,0,0,0,0,0,0,0,6,5,5,5,1,0,0,0,3,3,3,1,0,2,
