System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
18:53:25,1.207964,Cow,6,6,6,0,0,0,0,0,6,0,0,0,0,0,3,3,3,3,0,0,0,0,
18:53:26,4.905252,Cow,6,5,5,0,0,0,0,0,6,0,0,0,0,0,2,3,3,3,0,0,0,1,
18:54:13,98.604,Cow,6,5,0,5,0,0,0,0,6,5,0,0,0,0,2,3,3,3,0,0,0,1,
18:54:36,144.1369,Cow,6,5,0,0,5,0,0,0,6,5,5,0,0,0,2,3,3,3,0,0,0,1,
18:55:6,203.3704,Cow,6,4,0,0,4,0,0,0,6,5,5,0,0,0,1,3,3,3,1,0,0,1,
18:55:12,215.6841,Cow,6,4,0,0,0,4,0,0,6,5,5,4,0,0,1,3,3,3,1,0,0,1,
18:55:16,225.1167,Cow,7,5,1,0,0,4,0,0,7,5,5,4,0,0,2,3,4,3,1,0,0,1,
18:56:5,322.6091,Cow,7,5,0,1,0,4,0,0,7,6,5,4,0,0,2,3,4,3,1,0,0,1,
18:56:7,326.0854,Cow,7,5,0,1,0,0,4,0,7,6,5,4,4,0,2,3,4,3,1,0,0,1,
18:56:21,355.0887,Cow,7,4,0,0,0,0,4,0,7,6,5,4,4,0,1,3,4,3,2,0,0,1,
18:57:28,488.5898,Cow,7,4,0,0,0,0,0,4,7,6,5,4,4,4,1,3,4,3,2,0,0,1,
18:57:28,489.0587,Cow,7,2,0,0,0,0,0,2,7,6,5,4,4,4,0,2,4,3,2,0,2,1,
18:57:29,491.0672,Cow,7,0,0,0,0,0,0,0,7,6,5,4,4,4,0,0,4,3,2,0,4,1,
