System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
19:3:20,1.21099,Fox,6,6,6,0,0,0,0,0,6,0,0,0,0,0,4,2,4,2,0,0,0,0,
19:4:2,83.57729,Fox,6,6,0,6,0,0,0,0,6,6,0,0,0,0,4,2,4,2,0,0,0,0,
19:4:21,122.1337,Fox,6,6,0,0,6,0,0,0,6,6,6,0,0,0,4,2,4,2,0,0,0,0,
19:4:51,182.5934,Fox,6,6,0,0,0,6,0,0,6,6,6,6,0,0,4,2,4,2,0,0,0,0,
19:5:0,201.0234,Fox,6,4,0,0,0,4,0,0,6,6,6,6,0,0,2,2,4,2,0,2,0,0,
19:5:38,276.0989,Fox,6,4,0,0,0,0,4,0,6,6,6,6,4,0,2,2,4,2,0,2,0,0,
19:6:47,413.5542,Fox,6,4,0,0,0,0,0,4,6,6,6,6,4,4,2,2,4,2,0,2,0,0,
19:6:47,414.0117,Fox,6,3,0,0,0,0,0,3,6,6,6,6,4,4,2,1,4,2,0,2,1,0,
19:6:48,416.0131,Fox,6,2,0,0,0,0,0,2,6,6,6,6,4,4,1,1,4,2,0,2,2,0,
19:6:49,418.0242,Fox,6,1,0,0,0,0,0,1,6,6,6,6,4,4,0,1,4,2,0,2,3,0,
19:6:51,422.0121,Fox,6,0,0,0,0,0,0,0,6,6,6,6,4,4,0,0,4,2,0,2,4,0,
