System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
19:3:20,1.21099,Cow,6,6,6,0,0,0,0,0,6,0,0,0,0,0,5,1,5,1,0,0,0,0,
19:3:58,77.14175,Cow,6,5,5,0,0,0,0,0,6,0,0,0,0,0,5,0,5,1,0,0,0,1,
19:4:9,98.60795,Cow,6,5,0,5,0,0,0,0,6,5,0,0,0,0,5,0,5,1,0,0,0,1,
19:4:15,110.5612,Cow,6,4,0,4,0,0,0,0,6,5,0,0,0,0,4,0,5,1,0,0,0,2,
19:4:32,144.1191,Cow,6,4,0,0,4,0,0,0,6,5,4,0,0,0,4,0,5,1,0,0,0,2,
19:5:2,203.3895,Cow,6,2,0,0,2,0,0,0,6,5,4,0,0,0,2,0,5,1,2,0,0,2,
19:5:8,215.5527,Cow,6,2,0,0,0,2,0,0,6,5,4,2,0,0,2,0,5,1,2,0,0,2,
19:6:3,326.1801,Cow,6,2,0,0,0,0,2,0,6,5,4,2,2,0,2,0,5,1,2,0,0,2,
19:7:24,488.553,Cow,6,2,0,0,0,0,0,2,6,5,4,2,2,2,2,0,5,1,2,0,0,2,
19:7:25,490.0363,Cow,6,0,0,0,0,0,0,0,6,5,4,2,2,2,0,0,5,1,2,0,2,2,
