System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
19:3:20,1.21099,Dog,6,6,6,0,0,0,0,0,6,0,0,0,0,0,5,1,5,1,0,0,0,0,
19:4:2,83.57729,Dog,6,6,0,6,0,0,0,0,6,6,0,0,0,0,5,1,5,1,0,0,0,0,
19:4:21,122.1337,Dog,6,6,0,0,6,0,0,0,6,6,6,0,0,0,5,1,5,1,0,0,0,0,
19:4:26,132.1583,Dog,6,5,0,0,5,0,0,0,6,6,6,0,0,0,4,1,5,1,0,0,0,1,
19:4:47,174.7481,Dog,7,6,1,0,5,0,0,0,7,6,6,0,0,0,4,2,5,2,0,0,0,1,
19:4:51,182.5934,Dog,7,6,1,0,0,5,0,0,7,6,6,5,0,0,4,2,5,2,0,0,0,1,
19:5:0,200.5985,Dog,7,5,1,0,0,4,0,0,7,6,6,5,0,0,3,2,5,2,0,0,0,2,
19:5:0,201.0234,Dog,7,2,1,0,0,1,0,0,7,6,6,5,0,0,1,1,5,2,0,3,0,2,
19:5:29,257.2676,Dog,7,2,0,1,0,1,0,0,7,7,6,5,0,0,1,1,5,2,0,3,0,2,
19:5:38,276.0989,Dog,7,2,0,1,0,0,1,0,7,7,6,5,1,0,1,1,5,2,0,3,0,2,
19:5:48,295.7575,Dog,7,2,0,0,1,0,1,0,7,7,7,5,1,0,1,1,5,2,0,3,0,2,
19:5:51,301.9326,Dog,7,1,0,0,0,0,1,0,7,7,7,5,1,0,1,0,5,2,0,4,0,2,
19:6:47,413.5542,Dog,7,1,0,0,0,0,0,1,7,7,7,5,1,1,1,0,5,2,0,4,0,2,
19:6:48,416.0131,Dog,7,0,0,0,0,0,0,0,7,7,7,5,1,1,0,0,5,2,0,4,1,2,
