System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
20:42:51,1.214344,Chicken,6,6,6,0,0,0,0,0,6,0,0,0,0,0,2,4,2,4,0,0,0,0,
20:43:11,41.102,Chicken,6,6,0,6,0,0,0,0,6,6,0,0,0,0,2,4,2,4,0,0,0,0,
20:43:27,72.36681,Chicken,6,5,0,5,0,0,0,0,6,6,0,0,0,0,2,3,2,4,0,0,0,1,
20:43:31,81.08697,Chicken,6,5,0,0,5,0,0,0,6,6,5,0,0,0,2,3,2,4,0,0,0,1,
20:43:32,83.3753,Chicken,6,4,0,0,4,0,0,0,6,6,5,0,0,0,2,2,2,4,0,0,0,2,
20:43:51,121.1901,Chicken,6,4,0,0,0,4,0,0,6,6,5,4,0,0,2,2,2,4,0,0,0,2,
20:44:17,170.4322,Chicken,6,3,0,0,0,3,0,0,6,6,5,4,0,0,2,1,2,4,1,0,0,2,
20:44:18,173.107,Chicken,9,6,3,0,0,3,0,0,9,6,5,4,0,0,3,3,3,6,1,0,0,2,
20:44:32,201.1091,Chicken,9,6,3,0,0,0,3,0,9,6,5,4,3,0,3,3,3,6,1,0,0,2,
20:44:37,210.4109,Chicken,9,5,3,0,0,0,2,0,9,6,5,4,3,0,2,3,3,6,1,0,0,3,
20:44:38,213.0728,Chicken,9,5,0,3,0,0,2,0,9,9,5,4,3,0,2,3,3,6,1,0,0,3,
20:44:58,253.0416,Chicken,9,5,0,0,3,0,2,0,9,9,8,4,3,0,2,3,3,6,1,0,0,3,
20:45:18,293.1002,Chicken,9,5,0,0,0,3,2,0,9,9,8,7,3,0,2,3,3,6,1,0,0,3,
20:45:22,301.1216,Chicken,9,5,0,0,0,3,0,2,9,9,8,7,3,2,2,3,3,6,1,0,0,3,
20:45:22,302.0504,Chicken,9,4,0,0,0,3,0,1,9,9,8,7,3,2,2,2,3,6,1,0,1,3,
20:45:25,307.0404,Chicken,9,3,0,0,0,3,0,0,9,9,8,7,3,2,1,2,3,6,1,0,2,3,
20:45:49,355.7877,Chicken,12,6,3,0,0,3,0,0,12,9,8,7,3,2,3,3,5,7,1,0,2,3,
20:45:58,373.0774,Chicken,12,6,3,0,0,0,3,0,12,9,8,7,6,2,3,3,5,7,1,0,2,3,
20:46:9,395.7744,Chicken,12,6,0,3,0,0,3,0,12,12,8,7,6,2,3,3,5,7,1,0,2,3,
20:46:29,435.7702,Chicken,12,6,0,0,3,0,3,0,12,12,11,7,6,2,3,3,5,7,1,0,2,3,
20:46:40,457.3654,Chicken,12,3,0,0,0,0,3,0,12,12,11,7,6,2,1,2,5,7,4,0,2,3,
20:46:48,473.0332,Chicken,12,3,0,0,0,0,0,3,12,12,11,7,6,5,1,2,5,7,4,0,2,3,
20:46:48,473.9868,Chicken,12,1,0,0,0,0,0,1,12,12,11,7,6,5,1,0,5,7,4,0,4,3,
20:46:49,475.0077,Chicken,12,0,0,0,0,0,0,0,12,12,11,7,6,5,0,0,5,7,4,0,5,3,
