System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
21:0:21,1.212183,Lion,6,6,6,0,0,0,0,0,6,0,0,0,0,0,2,4,2,4,0,0,0,0,
21:1:7,91.08566,Lion,6,6,0,6,0,0,0,0,6,6,0,0,0,0,2,4,2,4,0,0,0,0,
21:1:28,133.089,Lion,6,6,0,0,6,0,0,0,6,6,6,0,0,0,2,4,2,4,0,0,0,0,
21:1:56,187.8716,Lion,7,7,1,0,6,0,0,0,7,6,6,0,0,0,3,4,3,4,0,0,0,0,
21:2:1,199.164,Lion,7,7,1,0,0,6,0,0,7,6,6,6,0,0,3,4,3,4,0,0,0,0,
21:2:3,201.7559,Lion,7,6,1,0,0,5,0,0,7,6,6,6,0,0,3,3,3,4,0,1,0,0,
21:2:14,224.6741,Lion,8,7,2,0,0,5,0,0,8,6,6,6,0,0,3,4,3,5,0,1,0,0,
21:2:41,277.8655,Lion,8,7,1,1,0,5,0,0,8,7,6,6,0,0,3,4,3,5,0,1,0,0,
21:2:52,301.118,Lion,8,7,1,1,0,0,5,0,8,7,6,6,5,0,3,4,3,5,0,1,0,0,
21:2:59,314.6716,Lion,8,7,0,2,0,0,5,0,8,8,6,6,5,0,3,4,3,5,0,1,0,0,
21:3:0,316.6443,Lion,8,6,0,1,0,0,5,0,8,8,6,6,5,0,2,4,3,5,0,2,0,0,
21:3:19,353.461,Lion,8,5,0,0,0,0,5,0,8,8,6,6,5,0,2,3,3,5,0,3,0,0,
21:4:8,451.094,Lion,8,5,0,0,0,0,0,5,8,8,6,6,5,5,2,3,3,5,0,3,0,0,
21:4:9,452.0244,Lion,8,4,0,0,0,0,0,4,8,8,6,6,5,5,2,2,3,5,0,3,1,0,
21:4:9,453.0267,Lion,8,3,0,0,0,0,0,3,8,8,6,6,5,5,1,2,3,5,0,3,2,0,
21:4:10,454.0239,Lion,8,1,0,0,0,0,0,1,8,8,6,6,5,5,0,1,3,5,0,3,4,0,
21:4:11,456.048,Lion,8,0,0,0,0,0,0,0,8,8,6,6,5,5,0,0,3,5,0,3,5,0,
