System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
21:0:21,1.212183,Chicken,6,6,6,0,0,0,0,0,6,0,0,0,0,0,2,4,2,4,0,0,0,0,
21:0:25,9.220742,Chicken,6,5,5,0,0,0,0,0,6,0,0,0,0,0,2,3,2,4,0,0,0,1,
21:0:41,41.2088,Chicken,6,5,0,5,0,0,0,0,6,5,0,0,0,0,2,3,2,4,0,0,0,1,
21:0:57,70.07678,Chicken,6,4,0,4,0,0,0,0,6,5,0,0,0,0,2,2,2,4,0,0,0,2,
21:1:2,81.12331,Chicken,6,4,0,0,4,0,0,0,6,5,4,0,0,0,2,2,2,4,0,0,0,2,
21:1:7,89.71142,Chicken,6,3,0,0,3,0,0,0,6,5,4,0,0,0,1,2,2,4,0,0,0,3,
21:1:22,121.0912,Chicken,6,3,0,0,0,3,0,0,6,5,4,3,0,0,1,2,2,4,0,0,0,3,
21:1:32,141.1314,Chicken,6,2,0,0,0,2,0,0,6,5,4,3,0,0,0,2,2,4,0,0,0,4,
21:1:36,147.7994,Chicken,6,1,0,0,0,1,0,0,6,5,4,3,0,0,0,1,2,4,0,0,0,5,
21:1:36,148.5951,Chicken,6,0,0,0,0,0,0,0,6,5,4,3,0,0,0,0,2,4,0,0,0,6,
