System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
21:0:21,1.212183,Dog,6,6,6,0,0,0,0,0,6,0,0,0,0,0,3,3,3,3,0,0,0,0,
21:1:4,83.63609,Dog,6,6,0,6,0,0,0,0,6,6,0,0,0,0,3,3,3,3,0,0,0,0,
21:1:17,110.9961,Dog,6,5,0,5,0,0,0,0,6,6,0,0,0,0,2,3,3,3,0,0,0,1,
21:1:23,122.1185,Dog,6,5,0,0,5,0,0,0,6,6,5,0,0,0,2,3,3,3,0,0,0,1,
21:1:53,182.6512,Dog,6,5,0,0,0,5,0,0,6,6,5,5,0,0,2,3,3,3,0,0,0,1,
21:2:2,201.029,Dog,6,2,0,0,0,2,0,0,6,6,5,5,0,0,1,1,3,3,0,3,0,1,
21:2:40,276.1069,Dog,6,2,0,0,0,0,2,0,6,6,5,5,2,0,1,1,3,3,0,3,0,1,
21:3:16,347.8814,Dog,6,1,0,0,0,0,1,0,6,6,5,5,2,0,0,1,3,3,0,4,0,1,
21:3:50,413.6036,Dog,6,1,0,0,0,0,0,1,6,6,5,5,2,1,0,1,3,3,0,4,0,1,
21:3:50,415.0348,Dog,6,0,0,0,0,0,0,0,6,6,5,5,2,1,0,0,3,3,0,4,1,1,
