System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
17:4:38,1.205103,Pig,6,6,6,0,0,0,0,0,6,0,0,0,0,0,2,4,2,4,0,0,0,0,
17:5:16,76.08836,Pig,6,6,0,6,0,0,0,0,6,6,0,0,0,0,2,4,2,4,0,0,0,0,
17:5:33,111.1169,Pig,6,6,0,0,6,0,0,0,6,6,6,0,0,0,2,4,2,4,0,0,0,0,
17:5:41,126.2974,Pig,6,5,0,0,5,0,0,0,6,6,6,0,0,0,2,3,2,4,0,0,0,1,
17:5:54,153.089,Pig,6,4,0,0,4,0,0,0,6,6,6,0,0,0,2,2,2,4,0,0,0,2,
17:6:1,166.1023,Pig,6,4,0,0,0,4,0,0,6,6,6,4,0,0,2,2,2,4,0,0,0,2,
17:6:12,188.7873,Pig,6,3,0,0,0,3,0,0,6,6,6,4,0,0,2,1,2,4,0,0,0,3,
17:6:43,251.0881,Pig,6,3,0,0,0,0,3,0,6,6,6,4,3,0,2,1,2,4,0,0,0,3,
17:7:1,286.904,Pig,6,2,0,0,0,0,2,0,6,6,6,4,3,0,1,1,2,4,0,0,0,4,
17:7:39,361.9918,Pig,6,1,0,0,0,0,1,0,6,6,6,4,3,0,0,1,2,4,0,0,0,5,
17:7:46,376.0575,Pig,6,1,0,0,0,0,0,1,6,6,6,4,3,1,0,1,2,4,0,0,0,5,
17:7:46,377.0303,Pig,6,0,0,0,0,0,0,0,6,6,6,4,3,1,0,0,2,4,0,0,1,5,
