System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
17:4:38,1.205103,Lion,6,6,6,0,0,0,0,0,6,0,0,0,0,0,3,3,3,3,0,0,0,0,
17:5:23,91.11525,Lion,6,6,0,6,0,0,0,0,6,6,0,0,0,0,3,3,3,3,0,0,0,0,
17:5:44,133.0851,Lion,6,6,0,0,6,0,0,0,6,6,6,0,0,0,3,3,3,3,0,0,0,0,
17:6:7,179.358,Lion,7,7,1,0,6,0,0,0,7,6,6,0,0,0,3,4,3,4,0,0,0,0,
17:6:17,199.1249,Lion,7,7,1,0,0,6,0,0,7,6,6,6,0,0,3,4,3,4,0,0,0,0,
17:6:18,201.7101,Lion,7,4,1,0,0,3,0,0,7,6,6,6,0,0,0,4,3,4,2,1,0,0,
17:6:52,269.3825,Lion,7,4,0,1,0,3,0,0,7,7,6,6,0,0,0,4,3,4,2,1,0,0,
17:7:8,301.106,Lion,7,4,0,1,0,0,3,0,7,7,6,6,3,0,0,4,3,4,2,1,0,0,
17:7:12,308.1729,Lion,7,3,0,0,0,0,3,0,7,7,6,6,3,0,0,3,3,4,2,2,0,0,
17:7:16,317.6342,Lion,7,2,0,0,0,0,2,0,7,7,6,6,3,0,0,2,3,4,2,3,0,0,
17:8:23,451.1068,Lion,7,2,0,0,0,0,0,2,7,7,6,6,3,2,0,2,3,4,2,3,0,0,
17:8:24,452.0279,Lion,7,0,0,0,0,0,0,0,7,7,6,6,3,2,0,0,3,4,2,3,2,0,
