System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
17:4:38,1.205103,Fox,6,6,6,0,0,0,0,0,6,0,0,0,0,0,4,2,4,2,0,0,0,0,
17:5:6,56.17149,Fox,6,5,5,0,0,0,0,0,6,0,0,0,0,0,4,1,4,2,0,0,0,1,
17:5:19,83.61327,Fox,6,5,0,5,0,0,0,0,6,5,0,0,0,0,4,1,4,2,0,0,0,1,
17:5:39,122.1161,Fox,6,5,0,0,5,0,0,0,6,5,5,0,0,0,4,1,4,2,0,0,0,1,
17:6:9,182.582,Fox,6,5,0,0,0,5,0,0,6,5,5,5,0,0,4,1,4,2,0,0,0,1,
17:6:18,200.9865,Fox,6,2,0,0,0,2,0,0,6,5,5,5,0,0,2,0,4,2,0,3,0,1,
17:6:56,276.0778,Fox,6,2,0,0,0,0,2,0,6,5,5,5,2,0,2,0,4,2,0,3,0,1,
17:8:4,413.6051,Fox,6,2,0,0,0,0,0,2,6,5,5,5,2,2,2,0,4,2,0,3,0,1,
17:8:5,414.0547,Fox,6,1,0,0,0,0,0,1,6,5,5,5,2,2,1,0,4,2,0,3,1,1,
17:8:5,415.0358,Fox,6,0,0,0,0,0,0,0,6,5,5,5,2,2,0,0,4,2,0,3,2,1,
