System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
17:4:38,1.205103,Cow,6,6,6,0,0,0,0,0,6,0,0,0,0,0,2,4,2,4,0,0,0,0,
17:5:3,50.96024,Cow,6,5,5,0,0,0,0,0,6,0,0,0,0,0,2,3,2,4,0,0,0,1,
17:5:12,69.13895,Cow,6,4,4,0,0,0,0,0,6,0,0,0,0,0,2,2,2,4,0,0,0,2,
17:5:27,98.58762,Cow,6,4,0,4,0,0,0,0,6,4,0,0,0,0,2,2,2,4,0,0,0,2,
17:5:50,144.1412,Cow,6,4,0,0,4,0,0,0,6,4,4,0,0,0,2,2,2,4,0,0,0,2,
17:6:16,197.0238,Cow,7,5,1,0,4,0,0,0,7,4,4,0,0,0,2,3,2,5,0,0,0,2,
17:6:19,203.3893,Cow,7,4,1,0,3,0,0,0,7,4,4,0,0,0,2,2,2,5,1,0,0,2,
17:6:25,215.582,Cow,7,4,1,0,0,3,0,0,7,4,4,3,0,0,2,2,2,5,1,0,0,2,
17:7:2,289.7465,Cow,8,5,2,0,0,3,0,0,8,4,4,3,0,0,2,3,2,6,1,0,0,2,
17:7:5,294.5583,Cow,8,5,1,1,0,3,0,0,8,5,4,3,0,0,2,3,2,6,1,0,0,2,
17:7:21,326.1238,Cow,8,5,1,1,0,0,3,0,8,5,4,3,3,0,2,3,2,6,1,0,0,2,
17:7:28,340.0157,Cow,8,5,1,0,1,0,3,0,8,5,5,3,3,0,2,3,2,6,1,0,0,2,
17:7:51,387.2711,Cow,8,5,0,1,1,0,3,0,8,6,5,3,3,0,2,3,2,6,1,0,0,2,
17:8:3,411.5238,Cow,8,5,0,1,0,1,3,0,8,6,5,4,3,0,2,3,2,6,1,0,0,2,
17:8:14,432.7354,Cow,8,5,0,0,1,1,3,0,8,6,6,4,3,0,2,3,2,6,1,0,0,2,
17:8:42,488.5669,Cow,8,5,0,0,1,1,0,3,8,6,6,4,3,3,2,3,2,6,1,0,0,2,
17:8:42,489.0265,Cow,8,3,0,0,1,1,0,1,8,6,6,4,3,3,1,2,2,6,1,0,2,2,
17:8:43,490.045,Cow,8,2,0,0,1,1,0,0,8,6,6,4,3,3,0,2,2,6,1,0,3,2,
17:8:50,504.2528,Cow,8,2,0,0,0,2,0,0,8,6,6,5,3,3,0,2,2,6,1,0,3,2,
17:8:59,522.0223,Cow,8,2,0,0,0,1,1,0,8,6,6,5,4,3,0,2,2,6,1,0,3,2,
17:9:45,614.7742,Cow,8,2,0,0,0,0,2,0,8,6,6,5,5,3,0,2,2,6,1,0,3,2,
17:10:20,684.5178,Cow,8,2,0,0,0,0,1,1,8,6,6,5,5,4,0,2,2,6,1,0,3,2,
17:10:21,685.957,Cow,8,1,0,0,0,0,1,0,8,6,6,5,5,4,0,1,2,6,1,0,4,2,
17:11:6,777.2705,Cow,8,1,0,0,0,0,0,1,8,6,6,5,5,5,0,1,2,6,1,0,4,2,
17:11:7,778.6974,Cow,8,0,0,0,0,0,0,0,8,6,6,5,5,5,0,0,2,6,1,0,5,2,
