System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
23:54:57,1.206591,Lion,4,4,4,0,0,0,0,0,4,0,0,0,0,0,3,1,3,1,0,0,0,0,
23:55:42,91.12652,Lion,4,4,0,4,0,0,0,0,4,4,0,0,0,0,3,1,3,1,0,0,0,0,
23:56:3,133.1441,Lion,4,4,0,0,4,0,0,0,4,4,4,0,0,0,3,1,3,1,0,0,0,0,
23:56:36,199.1086,Lion,4,4,0,0,0,4,0,0,4,4,4,4,0,0,3,1,3,1,0,0,0,0,
23:56:42,210.2876,Lion,4,3,0,0,0,3,0,0,4,4,4,4,0,0,2,1,3,1,1,0,0,0,
23:57:27,301.1487,Lion,4,3,0,0,0,0,3,0,4,4,4,4,3,0,2,1,3,1,1,0,0,0,
23:58:16,397.304,Lion,5,4,1,0,0,0,3,0,5,4,4,4,3,0,2,2,3,2,1,0,0,0,
23:58:34,433.3524,Lion,6,5,2,0,0,0,3,0,6,4,4,4,3,0,2,3,3,3,1,0,0,0,
23:58:43,451.1822,Lion,6,5,2,0,0,0,0,3,6,4,4,4,3,3,2,3,3,3,1,0,0,0,
23:58:58,481.327,Lion,6,4,2,0,0,0,0,2,6,4,4,4,3,3,2,2,3,3,1,0,1,0,
23:59:1,487.396,Lion,6,4,1,1,0,0,0,2,6,5,4,4,3,3,2,2,3,3,1,0,1,0,
23:59:3,491.4287,Lion,6,2,1,1,0,0,0,0,6,5,4,4,3,3,0,2,3,3,1,0,3,0,
23:59:11,508.1879,Lion,6,1,1,0,0,0,0,0,6,5,4,4,3,3,0,1,3,3,2,0,3,0,
23:59:19,523.38,Lion,6,1,0,1,0,0,0,0,6,6,4,4,3,3,0,1,3,3,2,0,3,0,
23:59:29,544.1536,Lion,6,0,0,0,0,0,0,0,6,6,4,4,3,3,0,0,3,3,2,1,3,0,
