System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
23:54:57,1.206591,Fox,6,6,6,0,0,0,0,0,6,0,0,0,0,0,4,2,4,2,0,0,0,0,
23:55:38,83.60224,Fox,6,6,0,6,0,0,0,0,6,6,0,0,0,0,4,2,4,2,0,0,0,0,
23:55:58,122.13,Fox,6,6,0,0,6,0,0,0,6,6,6,0,0,0,4,2,4,2,0,0,0,0,
23:56:26,178.4298,Fox,8,8,2,0,6,0,0,0,8,6,6,0,0,0,5,3,5,3,0,0,0,0,
23:56:28,182.6128,Fox,8,8,2,0,0,6,0,0,8,6,6,6,0,0,5,3,5,3,0,0,0,0,
23:56:37,200.982,Fox,8,6,2,0,0,4,0,0,8,6,6,6,0,0,4,2,5,3,1,1,0,0,
23:56:42,209.831,Fox,8,5,2,0,0,3,0,0,8,6,6,6,0,0,3,2,5,3,1,2,0,0,
23:57:2,250.0789,Fox,8,4,2,0,0,2,0,0,8,6,6,6,0,0,2,2,5,3,1,3,0,0,
23:57:7,260.9668,Fox,8,4,0,2,0,2,0,0,8,8,6,6,0,0,2,2,5,3,1,3,0,0,
23:57:15,276.1318,Fox,8,4,0,2,0,0,2,0,8,8,6,6,2,0,2,2,5,3,1,3,0,0,
23:57:20,286.8363,Fox,8,2,0,0,0,0,2,0,8,8,6,6,2,0,1,1,5,3,1,5,0,0,
23:58:24,413.6452,Fox,8,2,0,0,0,0,0,2,8,8,6,6,2,2,1,1,5,3,1,5,0,0,
23:58:39,443.7875,Fox,8,1,0,0,0,0,0,1,8,8,6,6,2,2,1,0,5,3,1,5,1,0,
23:59:9,504.0505,Fox,8,0,0,0,0,0,0,0,8,8,6,6,2,2,0,0,5,3,1,5,2,0,
