System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
19:4:12,1.20835,Dog,6,6,6,0,0,0,0,0,6,0,0,0,0,0,1,5,1,5,0,0,0,0,
19:4:21,19.27828,Dog,6,5,5,0,0,0,0,0,6,0,0,0,0,0,1,4,1,5,0,0,0,1,
19:4:53,83.62829,Dog,6,5,0,5,0,0,0,0,6,5,0,0,0,0,1,4,1,5,0,0,0,1,
19:5:13,122.1702,Dog,6,5,0,0,5,0,0,0,6,5,5,0,0,0,1,4,1,5,0,0,0,1,
19:5:43,182.6405,Dog,6,5,0,0,0,5,0,0,6,5,5,5,0,0,1,4,1,5,0,0,0,1,
19:5:44,184.9177,Dog,7,6,1,0,0,5,0,0,7,5,5,5,0,0,1,5,1,6,0,0,0,1,
19:5:52,201.0092,Dog,7,2,0,0,0,2,0,0,7,5,5,5,0,0,0,2,1,6,0,3,0,2,
19:6:30,276.0923,Dog,7,2,0,0,0,0,2,0,7,5,5,5,2,0,0,2,1,6,0,3,0,2,
19:6:56,329.3122,Dog,7,1,0,0,0,0,1,0,7,5,5,5,2,0,0,1,1,6,0,4,0,2,
19:6:58,331.8651,Dog,7,0,0,0,0,0,0,0,7,5,5,5,2,0,0,0,1,6,0,5,0,2,
