System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
19:4:12,1.20835,Cow,6,6,6,0,0,0,0,0,6,0,0,0,0,0,3,3,3,3,0,0,0,0,
19:4:53,82.24847,Cow,6,5,5,0,0,0,0,0,6,0,0,0,0,0,2,3,3,3,0,0,0,1,
19:5:1,98.59228,Cow,6,5,0,5,0,0,0,0,6,5,0,0,0,0,2,3,3,3,0,0,0,1,
19:5:24,144.1244,Cow,6,5,0,0,5,0,0,0,6,5,5,0,0,0,2,3,3,3,0,0,0,1,
19:5:53,203.3997,Cow,6,4,0,0,4,0,0,0,6,5,5,0,0,0,1,3,3,3,1,0,0,1,
19:5:59,215.6187,Cow,6,4,0,0,0,4,0,0,6,5,5,4,0,0,1,3,3,3,1,0,0,1,
19:6:55,326.1047,Cow,6,4,0,0,0,0,4,0,6,5,5,4,4,0,1,3,3,3,1,0,0,1,
19:7:20,376.0957,Cow,6,3,0,0,0,0,3,0,6,5,5,4,4,0,1,2,3,3,1,0,0,2,
19:7:53,442.5391,Cow,6,2,0,0,0,0,2,0,6,5,5,4,4,0,1,1,3,3,1,0,0,3,
19:8:16,488.5822,Cow,6,2,0,0,0,0,0,2,6,5,5,4,4,2,1,1,3,3,1,0,0,3,
19:8:16,489.0184,Cow,6,0,0,0,0,0,0,0,6,5,5,4,4,2,0,0,3,3,1,0,2,3,
