System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
19:4:12,1.20835,Lion,6,6,6,0,0,0,0,0,6,0,0,0,0,0,3,3,3,3,0,0,0,0,
19:4:57,91.15255,Lion,6,6,0,6,0,0,0,0,6,6,0,0,0,0,3,3,3,3,0,0,0,0,
19:5:18,133.1586,Lion,6,6,0,0,6,0,0,0,6,6,6,0,0,0,3,3,3,3,0,0,0,0,
19:5:51,199.1273,Lion,6,6,0,0,0,6,0,0,6,6,6,6,0,0,3,3,3,3,0,0,0,0,
19:5:53,201.7807,Lion,6,3,0,0,0,3,0,0,6,6,6,6,0,0,2,1,3,3,3,0,0,0,
19:6:42,301.0971,Lion,6,3,0,0,0,0,3,0,6,6,6,6,3,0,2,1,3,3,3,0,0,0,
19:7:57,451.0954,Lion,6,3,0,0,0,0,0,3,6,6,6,6,3,3,2,1,3,3,3,0,0,0,
19:7:58,452.0257,Lion,6,2,0,0,0,0,0,2,6,6,6,6,3,3,1,1,3,3,3,0,1,0,
19:7:58,453.0409,Lion,6,1,0,0,0,0,0,1,6,6,6,6,3,3,0,1,3,3,3,0,2,0,
19:8:3,463.0327,Lion,6,0,0,0,0,0,0,0,6,6,6,6,3,3,0,0,3,3,3,0,3,0,
