System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
19:4:12,1.20835,Chicken,6,6,6,0,0,0,0,0,6,0,0,0,0,0,1,5,1,5,0,0,0,0,
19:4:32,41.07647,Chicken,6,6,0,6,0,0,0,0,6,6,0,0,0,0,1,5,1,5,0,0,0,0,
19:4:52,81.12529,Chicken,6,6,0,0,6,0,0,0,6,6,6,0,0,0,1,5,1,5,0,0,0,0,
19:5:12,121.1676,Chicken,6,6,0,0,0,6,0,0,6,6,6,6,0,0,1,5,1,5,0,0,0,0,
19:5:29,154.8557,Chicken,6,5,0,0,0,5,0,0,6,6,6,6,0,0,1,4,1,5,0,0,0,1,
19:5:37,170.3449,Chicken,6,3,0,0,0,3,0,0,6,6,6,6,0,0,0,3,1,5,2,0,0,1,
19:5:52,201.0888,Chicken,6,3,0,0,0,0,3,0,6,6,6,6,3,0,0,3,1,5,2,0,0,1,
19:6:42,301.0971,Chicken,6,3,0,0,0,0,0,3,6,6,6,6,3,3,0,3,1,5,2,0,0,1,
19:6:43,302.0329,Chicken,6,2,0,0,0,0,0,2,6,6,6,6,3,3,0,2,1,5,2,0,1,1,
19:6:43,303.0218,Chicken,6,0,0,0,0,0,0,0,6,6,6,6,3,3,0,0,1,5,2,0,3,1,
