System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
23:18:28,1.21105,Dog,6,6,6,0,0,0,0,0,6,0,0,0,0,0,2,4,2,4,0,0,0,0,
23:18:32,9.880083,Dog,6,5,5,0,0,0,0,0,6,0,0,0,0,0,2,3,2,4,0,0,0,1,
23:19:9,83.60359,Dog,6,5,0,5,0,0,0,0,6,5,0,0,0,0,2,3,2,4,0,0,0,1,
23:19:28,122.1487,Dog,6,5,0,0,5,0,0,0,6,5,5,0,0,0,2,3,2,4,0,0,0,1,
23:19:59,182.637,Dog,6,5,0,0,0,5,0,0,6,5,5,5,0,0,2,3,2,4,0,0,0,1,
23:20:8,201.0079,Dog,6,2,0,0,0,2,0,0,6,5,5,5,0,0,1,1,2,4,1,2,0,1,
23:20:22,229.5373,Dog,6,1,0,0,0,1,0,0,6,5,5,5,0,0,1,0,2,4,1,3,0,1,
23:20:45,276.0585,Dog,6,1,0,0,0,0,1,0,6,5,5,5,1,0,1,0,2,4,1,3,0,1,
23:21:54,413.5757,Dog,6,1,0,0,0,0,0,1,6,5,5,5,1,1,1,0,2,4,1,3,0,1,
23:21:57,419.0596,Dog,6,0,0,0,0,0,0,0,6,5,5,5,1,1,0,0,2,4,1,3,1,1,
