System Time:,Simulation Time:,VegetableType:,CurrentNumber:,
2:44:47,1782.931,Grain,90,
2:44:51,1792.952,Grain,90,
2:44:54,1803.046,Grain,90,
2:44:57,1813.136,Grain,90,
2:45:1,1823.15,Grain,90,
2:45:4,1833.189,Grain,90,
2:45:8,1843.297,Grain,90,
2:45:11,1853.306,Grain,91,
2:45:14,1863.355,Grain,92,
2:45:18,1873.41,Grain,93,
2:45:21,1883.461,Grain,94,
2:45:24,1893.467,Grain,95,
2:45:28,1903.48,Grain,96,
2:45:31,1913.544,Grain,97,
2:45:34,1923.637,Grain,98,
2:45:38,1933.66,Grain,99,
2:45:41,1943.719,Grain,100,
2:45:44,1953.793,Grain,101,
2:45:48,1963.804,Grain,101,
2:45:51,1973.815,Grain,99,
2:45:54,1983.833,Grain,99,
2:45:58,1993.914,Grain,99,
2:46:1,2003.955,Grain,100,
2:46:4,2014.039,Grain,100,
2:46:8,2024.059,Grain,101,
2:46:11,2034.113,Grain,102,
2:46:14,2044.128,Grain,103,
2:46:18,2054.197,Grain,103,
2:46:21,2064.258,Grain,103,
2:46:25,2074.306,Grain,104,
2:46:28,2084.31,Grain,104,
2:46:31,2094.404,Grain,105,
2:46:35,2104.499,Grain,106,
2:46:38,2114.582,Grain,106,
2:46:41,2124.612,Grain,107,
2:46:45,2134.657,Grain,108,
2:46:48,2144.768,Grain,109,
2:46:51,2154.787,Grain,110,
2:46:55,2164.872,Grain,111,
2:46:58,2174.918,Grain,112,
2:47:1,2184.984,Grain,113,
2:47:5,2195.084,Grain,113,
2:47:8,2205.161,Grain,113,
2:47:12,2215.193,Grain,113,
2:47:15,2225.332,Grain,114,
2:47:18,2235.358,Grain,114,
2:47:22,2245.417,Grain,113,
2:47:25,2255.475,Grain,114,
2:47:28,2265.502,Grain,114,
2:47:32,2275.504,Grain,114,
2:47:35,2285.583,Grain,113,
2:47:38,2295.696,Grain,114,
2:47:42,2305.706,Grain,115,
2:47:45,2315.715,Grain,115,
2:47:48,2325.83,Grain,114,
2:47:52,2335.906,Grain,114,
2:47:55,2345.926,Grain,115,
2:47:58,2356.044,Grain,116,
2:48:2,2366.17,Grain,117,
2:48:5,2376.26,Grain,118,
2:48:9,2386.378,Grain,119,
2:48:12,2396.529,Grain,120,
2:48:15,2406.653,Grain,120,
2:48:19,2416.751,Grain,120,
2:48:22,2426.837,Grain,121,
2:48:25,2436.976,Grain,121,
2:48:29,2446.981,Grain,121,
2:48:32,2457.038,Grain,120,
2:48:35,2467.039,Grain,121,
2:48:39,2477.153,Grain,121,
