System Time:,Simulation Time:,VegetableType:,CurrentNumber:,
19:45:18,555.1818,Grain,292,
19:45:20,558.1818,Grain,293,
19:45:22,561.1818,Grain,293,
19:45:24,564.1818,Grain,293,
19:45:26,567.1818,Grain,292,
19:45:28,570.1818,Grain,293,
19:45:30,573.1818,Grain,294,
19:45:33,576.1818,Grain,294,
19:45:35,579.1818,Grain,294,
19:45:37,582.1818,Grain,292,
19:45:39,585.1818,Grain,291,
19:45:41,588.1818,Grain,291,
19:45:43,591.1818,Grain,292,
19:45:45,594.1818,Grain,290,
19:45:47,597.1818,Grain,291,
19:45:49,600.1818,Grain,291,
19:45:51,603.1818,Grain,291,
19:45:53,606.1818,Grain,292,
19:45:55,609.1818,Grain,293,
19:45:57,612.1818,Grain,293,
19:45:59,615.1818,Grain,294,
19:46:1,618.1818,Grain,294,
19:46:4,621.1818,Grain,294,
19:46:6,624.1818,Grain,295,
19:46:8,627.1818,Grain,296,
19:46:10,630.1818,Grain,297,
19:46:12,633.1818,Grain,298,
19:46:14,636.1818,Grain,298,
19:46:16,639.1818,Grain,299,
19:46:18,642.1818,Grain,299,
19:46:20,645.1818,Grain,299,
19:46:22,648.1818,Grain,300,
19:46:24,651.1818,Grain,301,
19:46:27,654.1818,Grain,302,
19:46:29,657.1818,Grain,301,
19:46:31,660.1818,Grain,301,
19:46:33,663.1818,Grain,302,
19:46:35,666.1818,Grain,302,
19:46:38,669.1818,Grain,302,
19:46:40,672.1818,Grain,301,
19:46:42,675.1818,Grain,301,
19:46:44,678.1818,Grain,302,
19:46:46,681.1818,Grain,303,
19:46:49,684.1818,Grain,304,
19:46:51,687.1818,Grain,303,
19:46:53,690.1818,Grain,304,
19:46:55,693.1818,Grain,305,
19:46:58,696.1818,Grain,306,
19:47:0,699.1818,Grain,306,
19:47:3,702.1818,Grain,305,
19:47:5,705.1818,Grain,304,
19:47:7,708.1818,Grain,304,
19:47:10,711.1818,Grain,302,
19:47:12,714.1818,Grain,303,
19:47:15,717.1818,Grain,302,
19:47:17,720.1818,Grain,303,
19:47:19,723.1818,Grain,302,
19:47:22,726.1818,Grain,302,
19:47:24,729.1818,Grain,303,
19:47:27,732.1818,Grain,301,
19:47:29,735.1818,Grain,301,
19:47:32,738.1818,Grain,300,
19:47:34,741.1818,Grain,301,
19:47:37,744.1818,Grain,302,
19:47:39,747.1818,Grain,302,
19:47:42,750.1818,Grain,303,
19:47:44,753.1818,Grain,303,
19:47:47,756.1818,Grain,300,
19:47:50,759.1818,Grain,301,
19:47:52,762.1818,Grain,301,
19:47:55,765.1818,Grain,299,
19:47:58,768.1818,Grain,299,
19:48:0,771.1818,Grain,298,
19:48:3,774.1818,Grain,298,
19:48:6,777.1818,Grain,299,
19:48:8,780.1818,Grain,300,
19:48:11,783.1818,Grain,300,
19:48:14,786.1818,Grain,300,
19:48:16,789.1818,Grain,301,
19:48:19,792.1818,Grain,302,
19:48:22,795.1818,Grain,303,
19:48:25,798.1818,Grain,303,
19:48:27,801.1818,Grain,303,
19:48:30,804.1818,Grain,304,
19:48:33,807.1818,Grain,304,
19:48:36,810.1818,Grain,302,
19:48:38,813.1818,Grain,303,
19:48:41,816.1818,Grain,303,
19:48:44,819.1818,Grain,303,
19:48:47,822.1818,Grain,304,
19:48:50,825.1818,Grain,305,
19:48:54,828.1818,Grain,304,
19:48:57,831.1818,Grain,303,
19:49:0,834.1818,Grain,303,
19:49:3,837.1818,Grain,303,
19:49:6,840.1818,Grain,303,
19:49:9,843.1818,Grain,303,
19:49:12,846.1818,Grain,304,
