System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
17:55:41,1.204376,Chicken,6,6,6,0,0,0,0,0,6,0,0,0,0,0,3,3,3,3,0,0,0,0,
17:55:58,34.72228,Chicken,6,5,5,0,0,0,0,0,6,0,0,0,0,0,3,2,3,3,0,0,0,1,
17:55:58,35.15394,Chicken,6,4,4,0,0,0,0,0,6,0,0,0,0,0,2,2,3,3,0,0,0,2,
17:56:1,41.07646,Chicken,6,4,0,4,0,0,0,0,6,4,0,0,0,0,2,2,3,3,0,0,0,2,
17:56:21,81.13322,Chicken,6,4,0,0,4,0,0,0,6,4,4,0,0,0,2,2,3,3,0,0,0,2,
17:56:32,102.985,Chicken,6,3,0,0,3,0,0,0,6,4,4,0,0,0,2,1,3,3,0,0,0,3,
17:56:41,121.1056,Chicken,6,3,0,0,0,3,0,0,6,4,4,3,0,0,2,1,3,3,0,0,0,3,
17:56:54,147.1439,Chicken,9,5,0,0,0,2,0,0,6,4,4,3,0,0,3,2,4,5,0,0,0,4,
17:56:54,147.2271,Chicken,9,5,3,0,0,2,0,0,9,4,4,3,0,0,3,2,4,5,0,0,0,4,
17:57:6,170.3448,Chicken,9,4,3,0,0,1,0,0,9,4,4,3,0,0,2,2,4,5,1,0,0,4,
17:57:11,181.9393,Chicken,9,3,2,0,0,1,0,0,9,4,4,3,0,0,2,1,4,5,1,0,0,5,
17:57:12,183.5267,Chicken,9,2,2,0,0,0,0,0,9,4,4,3,0,0,1,1,4,5,1,0,0,6,
17:57:14,187.2783,Chicken,9,2,0,2,0,0,0,0,9,6,4,3,0,0,1,1,4,5,1,0,0,6,
17:57:25,209.8278,Chicken,9,1,0,1,0,0,0,0,9,6,4,3,0,0,0,1,4,5,1,0,0,7,
17:57:34,227.2373,Chicken,9,1,0,0,1,0,0,0,9,6,5,3,0,0,0,1,4,5,1,0,0,7,
17:57:45,248.7885,Chicken,9,0,0,0,0,0,0,0,9,6,5,3,0,0,0,0,4,5,2,0,0,7,
