System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
17:55:41,1.204376,Cow,6,6,6,0,0,0,0,0,6,0,0,0,0,0,1,5,1,5,0,0,0,0,
17:56:11,61.23841,Cow,6,5,5,0,0,0,0,0,6,0,0,0,0,0,0,5,1,5,0,0,0,1,
17:56:30,98.65932,Cow,6,5,0,5,0,0,0,0,6,5,0,0,0,0,0,5,1,5,0,0,0,1,
17:56:43,124.5153,Cow,6,4,0,4,0,0,0,0,6,5,0,0,0,0,0,4,1,5,0,0,0,2,
17:56:53,144.1044,Cow,6,4,0,0,4,0,0,0,6,5,4,0,0,0,0,4,1,5,0,0,0,2,
17:57:9,176.3397,Cow,6,3,0,0,3,0,0,0,6,5,4,0,0,0,0,3,1,5,0,0,0,3,
17:57:28,215.6174,Cow,6,3,0,0,0,3,0,0,6,5,4,3,0,0,0,3,1,5,0,0,0,3,
17:57:58,274.7565,Cow,6,2,0,0,0,2,0,0,6,5,4,3,0,0,0,2,1,5,0,0,0,4,
17:58:24,326.0847,Cow,6,2,0,0,0,0,2,0,6,5,4,3,2,0,0,2,1,5,0,0,0,4,
17:59:1,401.5357,Cow,6,1,0,0,0,0,1,0,6,5,4,3,2,0,0,1,1,5,0,0,0,5,
17:59:45,488.6215,Cow,6,1,0,0,0,0,0,1,6,5,4,3,2,1,0,1,1,5,0,0,0,5,
18:0:22,493.0506,Cow,6,0,0,0,0,0,0,0,6,5,4,3,2,1,0,0,1,5,0,0,1,5,
