System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
2:21:35,1.211142,Dog,6,6,6,0,0,0,0,0,6,0,0,0,0,0,3,3,3,3,0,0,0,0,
2:22:16,83.61366,Dog,6,6,0,6,0,0,0,0,6,6,0,0,0,0,3,3,3,3,0,0,0,0,
2:22:35,122.1078,Dog,6,6,0,0,6,0,0,0,6,6,6,0,0,0,3,3,3,3,0,0,0,0,
2:23:0,171.9303,Dog,7,7,1,0,6,0,0,0,7,6,6,0,0,0,3,4,3,4,0,0,0,0,
2:23:1,173.1081,Dog,8,8,2,0,6,0,0,0,8,6,6,0,0,0,4,4,4,4,0,0,0,0,
2:23:5,181.8268,Dog,8,6,2,0,4,0,0,0,8,6,6,0,0,0,2,4,4,4,0,2,0,0,
2:23:6,182.6534,Dog,8,6,2,0,0,4,0,0,8,6,6,4,0,0,2,4,4,4,0,2,0,0,
2:23:15,201.0357,Dog,8,3,2,0,0,1,0,0,8,6,6,4,0,0,1,2,4,4,0,5,0,0,
2:23:28,227.6616,Dog,8,2,2,0,0,0,0,0,8,6,6,4,0,0,1,1,4,4,0,6,0,0,
2:23:42,254.449,Dog,8,2,1,1,0,0,0,0,8,7,6,4,0,0,1,1,4,4,0,6,0,0,
2:23:42,255.6655,Dog,8,2,0,2,0,0,0,0,8,8,6,4,0,0,1,1,4,4,0,6,0,0,
2:23:55,280.3435,Dog,8,1,0,1,0,0,0,0,8,8,6,4,0,0,1,0,4,4,0,7,0,0,
2:23:55,281.5498,Dog,8,0,0,0,0,0,0,0,8,8,6,4,0,0,0,0,4,4,1,7,0,0,
