System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
22:10:22,1.215156,Pig,10,10,10,0,0,0,0,0,10,0,0,0,0,0,7,3,7,3,0,0,0,0,
22:10:30,17.11744,Pig,10,9,9,0,0,0,0,0,10,0,0,0,0,0,7,2,7,3,0,0,0,1,
22:10:35,27.53323,Pig,10,8,8,0,0,0,0,0,10,0,0,0,0,0,7,1,7,3,0,0,0,2,
22:10:59,76.20208,Pig,10,8,0,8,0,0,0,0,10,8,0,0,0,0,7,1,7,3,0,0,0,2,
22:11:12,101.5311,Pig,10,7,0,7,0,0,0,0,10,8,0,0,0,0,6,1,7,3,0,0,0,3,
22:11:17,111.1991,Pig,10,7,0,0,7,0,0,0,10,8,7,0,0,0,6,1,7,3,0,0,0,3,
22:11:26,129.4209,Pig,10,6,0,0,6,0,0,0,10,8,7,0,0,0,6,0,7,3,0,0,0,4,
22:11:44,166.1946,Pig,10,6,0,0,0,6,0,0,10,8,7,6,0,0,6,0,7,3,0,0,0,4,
22:12:1,200.3343,Pig,10,3,0,0,0,3,0,0,10,8,7,6,0,0,3,0,7,3,3,0,0,4,
22:12:21,239.5017,Pig,10,2,0,0,0,2,0,0,10,8,7,6,0,0,2,0,7,3,3,0,0,5,
22:12:27,251.1797,Pig,10,2,0,0,0,0,2,0,10,8,7,6,2,0,2,0,7,3,3,0,0,5,
22:13:29,376.1371,Pig,10,2,0,0,0,0,0,2,10,8,7,6,2,2,2,0,7,3,3,0,0,5,
22:13:30,377.0722,Pig,10,1,0,0,0,0,0,1,10,8,7,6,2,2,1,0,7,3,3,0,1,5,
22:13:30,378.0708,Pig,10,0,0,0,0,0,0,0,10,8,7,6,2,2,0,0,7,3,3,0,2,5,
