System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
22:10:22,1.215156,Chicken,10,10,10,0,0,0,0,0,10,0,0,0,0,0,4,6,4,6,0,0,0,0,
22:10:31,20.1265,Chicken,10,9,9,0,0,0,0,0,10,0,0,0,0,0,4,5,4,6,0,0,0,1,
22:10:42,41.14938,Chicken,10,9,0,9,0,0,0,0,10,9,0,0,0,0,4,5,4,6,0,0,0,1,
22:10:59,75.74658,Chicken,10,8,0,8,0,0,0,0,10,9,0,0,0,0,4,4,4,6,0,0,0,2,
22:11:2,81.18719,Chicken,10,8,0,0,8,0,0,0,10,9,8,0,0,0,4,4,4,6,0,0,0,2,
22:11:16,110.3455,Chicken,13,11,3,0,8,0,0,0,13,9,8,0,0,0,6,5,6,7,0,0,0,2,
22:11:22,121.1795,Chicken,13,11,3,0,0,8,0,0,13,9,8,8,0,0,6,5,6,7,0,0,0,2,
22:11:27,132.6946,Chicken,13,10,3,0,0,7,0,0,13,9,8,8,0,0,5,5,6,7,0,0,0,3,
22:11:36,150.453,Chicken,13,10,0,3,0,7,0,0,13,12,8,8,0,0,5,5,6,7,0,0,0,3,
22:11:40,157.7243,Chicken,16,13,3,3,0,7,0,0,16,12,8,8,0,0,6,7,7,9,0,0,0,3,
22:11:46,170.3434,Chicken,16,7,3,3,0,1,0,0,16,12,8,8,0,0,3,4,7,9,6,0,0,3,
22:11:56,190.3593,Chicken,16,7,3,0,3,1,0,0,16,12,11,8,0,0,3,4,7,9,6,0,0,3,
22:12:0,197.7232,Chicken,16,7,0,3,3,1,0,0,16,15,11,8,0,0,3,4,7,9,6,0,0,3,
22:12:2,201.1313,Chicken,16,7,0,3,3,0,1,0,16,15,11,8,1,0,3,4,7,9,6,0,0,3,
22:12:7,211.8656,Chicken,16,6,0,3,2,0,1,0,16,15,11,8,1,0,2,4,7,9,7,0,0,3,
22:12:16,230.3813,Chicken,16,6,0,3,0,2,1,0,16,15,11,10,1,0,2,4,7,9,7,0,0,3,
22:12:20,237.7684,Chicken,16,6,0,0,3,2,1,0,16,15,14,10,1,0,2,4,7,9,7,0,0,3,
22:12:26,250.3889,Chicken,16,5,0,0,3,2,0,0,16,15,14,10,1,0,2,3,7,9,7,0,0,4,
22:12:31,259.2593,Chicken,16,2,0,0,0,2,0,0,16,15,14,10,1,0,1,1,7,9,10,0,0,4,
22:12:56,310.3376,Chicken,16,2,0,0,0,0,2,0,16,15,14,10,3,0,1,1,7,9,10,0,0,4,
22:13:46,410.3217,Chicken,16,2,0,0,0,0,0,2,16,15,14,10,3,2,1,1,7,9,10,0,0,4,
22:13:47,411.2852,Chicken,16,1,0,0,0,0,0,1,16,15,14,10,3,2,1,0,7,9,10,0,1,4,
22:13:47,412.3006,Chicken,16,0,0,0,0,0,0,0,16,15,14,10,3,2,0,0,7,9,10,0,2,4,
