System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
2:2:4,1.205153,Fox,6,6,6,0,0,0,0,0,6,0,0,0,0,0,3,3,3,3,0,0,0,0,
2:2:26,45.24805,Fox,6,5,5,0,0,0,0,0,6,0,0,0,0,0,3,2,3,3,0,0,0,1,
2:2:46,83.64428,Fox,6,5,0,5,0,0,0,0,6,5,0,0,0,0,3,2,3,3,0,0,0,1,
2:3:5,122.1096,Fox,6,5,0,0,5,0,0,0,6,5,5,0,0,0,3,2,3,3,0,0,0,1,
2:3:31,173.0641,Fox,8,6,2,0,4,0,0,0,8,5,5,0,0,0,3,3,4,4,0,1,0,1,
2:3:36,182.6401,Fox,8,6,2,0,0,4,0,0,8,5,5,4,0,0,3,3,4,4,0,1,0,1,
2:3:45,201.0381,Fox,8,3,2,0,0,1,0,0,8,5,5,4,0,0,2,1,4,4,2,2,0,1,
2:4:12,255.5871,Fox,8,3,0,2,0,1,0,0,8,7,5,4,0,0,2,1,4,4,2,2,0,1,
2:4:22,276.0914,Fox,8,3,0,2,0,0,1,0,8,7,5,4,1,0,2,1,4,4,2,2,0,1,
2:4:25,281.4947,Fox,8,1,0,0,0,0,1,0,8,7,5,4,1,0,1,0,4,4,2,4,0,1,
2:5:32,413.662,Fox,8,1,0,0,0,0,0,1,8,7,5,4,1,1,1,0,4,4,2,4,0,1,
2:6:28,524.0026,Fox,8,0,0,0,0,0,0,0,8,7,5,4,1,1,0,0,4,4,2,4,1,1,
