System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
2:2:4,1.205153,Pig,8,7,7,0,0,0,0,0,8,0,0,0,0,0,5,2,5,3,0,0,0,1,
2:2:16,25.173,Pig,8,6,6,0,0,0,0,0,8,0,0,0,0,0,4,2,5,3,0,0,0,2,
2:2:42,76.10133,Pig,8,6,0,6,0,0,0,0,8,6,0,0,0,0,4,2,5,3,0,0,0,2,
2:2:59,111.0936,Pig,8,6,0,0,6,0,0,0,8,6,6,0,0,0,4,2,5,3,0,0,0,2,
2:3:27,166.1309,Pig,8,6,0,0,0,6,0,0,8,6,6,6,0,0,4,2,5,3,0,0,0,2,
2:3:29,168.9684,Pig,12,10,4,0,0,6,0,0,12,6,6,6,0,0,8,2,9,3,0,0,0,2,
2:3:54,218.9508,Pig,12,9,3,0,0,6,0,0,12,6,6,6,0,0,7,2,9,3,0,0,0,3,
2:3:56,222.6011,Pig,16,13,7,0,0,6,0,0,16,6,6,6,0,0,9,4,11,5,0,0,0,3,
2:4:6,243.9444,Pig,16,13,4,3,0,6,0,0,16,9,6,6,0,0,9,4,11,5,0,0,0,3,
2:4:10,251.1186,Pig,16,13,4,3,0,0,6,0,16,9,6,6,6,0,9,4,11,5,0,0,0,3,
2:4:13,256.6826,Pig,20,17,8,3,0,0,6,0,20,9,6,6,6,0,11,6,13,7,0,0,0,3,
2:4:14,260.1747,Pig,20,16,8,2,0,0,6,0,20,9,6,6,6,0,10,6,13,7,0,0,0,4,
2:4:17,264.6884,Pig,24,20,12,2,0,0,6,0,24,9,6,6,6,0,12,8,15,9,0,0,0,4,
2:4:24,278.9849,Pig,24,20,12,0,2,0,6,0,24,9,8,6,6,0,12,8,15,9,0,0,0,4,
2:4:33,297.6188,Pig,24,20,8,4,2,0,6,0,24,13,8,6,6,0,12,8,15,9,0,0,0,4,
2:4:41,312.6263,Pig,28,24,12,4,2,0,6,0,28,13,8,6,6,0,14,10,17,11,0,0,0,4,
2:4:50,331.7333,Pig,28,24,8,8,2,0,6,0,28,17,8,6,6,0,14,10,17,11,0,0,0,4,
2:4:50,332.2614,Pig,32,28,12,8,2,0,6,0,32,17,8,6,6,0,17,11,20,12,0,0,0,4,
2:4:51,332.4602,Pig,36,32,16,8,2,0,6,0,36,17,8,6,6,0,18,14,21,15,0,0,0,4,
2:4:51,332.6657,Pig,36,32,16,4,6,0,6,0,36,17,12,6,6,0,18,14,21,15,0,0,0,4,
2:4:51,333.955,Pig,36,32,16,4,4,2,6,0,36,17,12,8,6,0,18,14,21,15,0,0,0,4,
2:4:54,339.7018,Pig,36,32,12,8,4,2,6,0,36,21,12,8,6,0,18,14,21,15,0,0,0,4,
2:4:58,346.9679,Pig,40,36,16,8,4,2,6,0,40,21,12,8,6,0,21,15,24,16,0,0,0,4,
2:5:8,366.7475,Pig,40,36,16,4,8,2,6,0,40,21,16,8,6,0,21,15,24,16,0,0,0,4,
2:5:10,371.9944,Pig,40,35,16,3,8,2,6,0,40,21,16,8,6,0,21,14,24,16,1,0,0,4,
2:5:12,374.6953,Pig,40,35,16,0,11,2,6,0,40,21,19,8,6,0,21,14,24,16,1,0,0,4,
2:5:13,376.1125,Pig,40,35,16,0,11,2,0,6,40,21,19,8,6,6,21,14,24,16,1,0,0,4,
