System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
4:18:39,1.20312,Fox,6,6,6,0,0,0,0,0,6,0,0,0,0,0,2,4,2,4,0,0,0,0,
4:19:20,83.56731,Fox,6,6,0,6,0,0,0,0,6,6,0,0,0,0,2,4,2,4,0,0,0,0,
4:19:40,122.0973,Fox,6,6,0,0,6,0,0,0,6,6,6,0,0,0,2,4,2,4,0,0,0,0,
4:20:16,182.6145,Fox,6,6,0,0,0,6,0,0,6,6,6,6,0,0,2,4,2,4,0,0,0,0,
4:20:27,201.0549,Fox,6,3,0,0,0,3,0,0,6,6,6,6,0,0,1,2,2,4,1,2,0,0,
4:21:6,276.116,Fox,6,3,0,0,0,0,3,0,6,6,6,6,3,0,1,2,2,4,1,2,0,0,
4:21:47,357.386,Fox,6,2,0,0,0,0,2,0,6,6,6,6,3,0,1,1,2,4,1,3,0,0,
4:22:15,413.5641,Fox,6,2,0,0,0,0,0,2,6,6,6,6,3,2,1,1,2,4,1,3,0,0,
4:22:38,460.2093,Fox,6,1,0,0,0,0,0,1,6,6,6,6,3,2,0,1,2,4,1,3,0,1,
4:22:50,483.7487,Fox,6,0,0,0,0,0,0,0,6,6,6,6,3,2,0,0,2,4,1,3,1,1,
