System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
4:18:39,1.20312,Dog,6,6,6,0,0,0,0,0,6,0,0,0,0,0,2,4,2,4,0,0,0,0,
4:19:20,83.56731,Dog,6,6,0,6,0,0,0,0,6,6,0,0,0,0,2,4,2,4,0,0,0,0,
4:19:40,122.0973,Dog,6,6,0,0,6,0,0,0,6,6,6,0,0,0,2,4,2,4,0,0,0,0,
4:20:16,182.6145,Dog,6,6,0,0,0,6,0,0,6,6,6,6,0,0,2,4,2,4,0,0,0,0,
4:20:27,201.0549,Dog,6,2,0,0,0,2,0,0,6,6,6,6,0,0,1,1,2,4,0,4,0,0,
4:21:0,263.4057,Dog,7,3,1,0,0,2,0,0,7,6,6,6,0,0,1,2,2,5,0,4,0,0,
4:21:6,276.116,Dog,7,3,1,0,0,0,2,0,7,6,6,6,2,0,1,2,2,5,0,4,0,0,
4:21:41,345.9081,Dog,7,3,0,1,0,0,2,0,7,7,6,6,2,0,1,2,2,5,0,4,0,0,
4:21:49,361.7228,Dog,7,2,0,1,0,0,1,0,7,7,6,6,2,0,0,2,2,5,0,5,0,0,
4:21:54,371.833,Dog,7,1,0,0,0,0,1,0,7,7,6,6,2,0,0,1,2,5,0,6,0,0,
4:22:15,413.5641,Dog,7,1,0,0,0,0,0,1,7,7,6,6,2,1,0,1,2,5,0,6,0,0,
4:22:30,443.6187,Dog,7,0,0,0,0,0,0,0,7,7,6,6,2,1,0,0,2,5,0,6,1,0,
